Condition2,TrainingTalkerID,TestTalkerID,SentenceID,Keyword,distance_min,IsCorrect,similarity,TrainingTalkerID1,trial,variability_1,tau,k
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035, CMN_M_032",4,HT1_S004,dirty,0.8162901025162246,1,0.8162901025162246,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",593,0.9454924,2.0,2.512
Control,"ENG_M_070, ENG_M_055, ENG_M_133, ENG_M_066, ENG_M_131",5,HT1_S004,shoes,0.3796509571445773,1,0.3796509571445773,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2243,0.9579986,2.0,2.512
Control,"ENG_M_070, ENG_M_055, ENG_M_133, ENG_M_066, ENG_M_131",5,HT1_S004,were,0.423288384782183,1,0.423288384782183,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2775,0.9579986,2.0,2.512
Control,"ENG_M_070, ENG_M_055, ENG_M_133, ENG_M_066, ENG_M_131",5,HT1_S004,very,0.4126023458180031,1,0.4126023458180031,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2665,0.9579986,2.0,2.512
Control,"ENG_M_070, ENG_M_055, ENG_M_133, ENG_M_066, ENG_M_131",5,HT1_S004,dirty,0.6308146939975334,1,0.6308146939975334,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",591,0.9579986,2.0,2.512
Single talker,CMN_M_032,5,HT1_S004,shoes,0.3592210670776726,1,0.3592210670776726,CMN_M_032,2258,0.92930585,2.0,2.512
Single talker,CMN_M_032,5,HT1_S004,were,0.8285862633455483,1,0.8285862633455483,CMN_M_032,2790,0.92930585,2.0,2.512
Single talker,CMN_M_032,5,HT1_S004,very,0.6639139246674813,1,0.6639139246674813,CMN_M_032,2695,0.92930585,2.0,2.512
Single talker,CMN_M_032,5,HT1_S004,dirty,0.8868983652465632,1,0.8868983652465632,CMN_M_032,606,0.92930585,2.0,2.512
Single talker,CMN_M_021,4,HT1_S004,shoes,0.8023980152504576,1,0.8023980152504576,CMN_M_021,2254,0.95251703,2.0,2.512
Single talker,CMN_M_021,4,HT1_S004,were,0.7346859884750978,1,0.7346859884750978,CMN_M_021,2786,0.95251703,2.0,2.512
Single talker,CMN_M_021,4,HT1_S004,very,0.560904837277145,1,0.560904837277145,CMN_M_021,2687,0.95251703,2.0,2.512
Single talker,CMN_M_021,4,HT1_S004,dirty,0.8257555458955136,1,0.8257555458955136,CMN_M_021,602,0.95251703,2.0,2.512
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",3,HT1_S004,shoes,0.6897378611757572,1,0.6897378611757572,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2248,0.94525766,2.0,2.512
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",3,HT1_S004,were,0.7364471051929451,1,0.7364471051929451,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2780,0.94525766,2.0,2.512
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",3,HT1_S004,very,0.5643415476817047,1,0.5643415476817047,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2675,0.94525766,2.0,2.512
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",3,HT1_S004,dirty,0.807759526111149,1,0.807759526111149,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",596,0.94525766,2.0,2.512
Single talker,CMN_M_043,5,HT1_S004,shoes,0.4694799896245075,0,0.4694799896245075,CMN_M_043,2267,0.9281361,2.0,2.512
Single talker,CMN_M_043,5,HT1_S004,were,0.8128956731607551,1,0.8128956731607551,CMN_M_043,2799,0.9281361,2.0,2.512
Single talker,CMN_M_043,5,HT1_S004,very,0.6956938728094637,0,0.6956938728094637,CMN_M_043,2713,0.9281361,2.0,2.512
Single talker,CMN_M_043,5,HT1_S004,dirty,0.8910365117046668,1,0.8910365117046668,CMN_M_043,615,0.9281361,2.0,2.512
Single talker,CMN_M_032,4,HT1_S004,shoes,0.8488843423217485,1,0.8488843423217485,CMN_M_032,2257,0.92930585,2.0,2.512
Single talker,CMN_M_032,4,HT1_S004,were,0.8976188741885187,1,0.8976188741885187,CMN_M_032,2789,0.92930585,2.0,2.512
Single talker,CMN_M_032,4,HT1_S004,very,0.7905818172308107,1,0.7905818172308107,CMN_M_032,2693,0.92930585,2.0,2.512
Single talker,CMN_M_032,4,HT1_S004,dirty,0.8547990983384384,1,0.8547990983384384,CMN_M_032,605,0.92930585,2.0,2.512
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",3,HT1_S004,shoes,0.6897378611757572,1,0.6897378611757572,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2248,0.94525766,2.0,2.512
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",3,HT1_S004,were,0.7364471051929451,1,0.7364471051929451,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2780,0.94525766,2.0,2.512
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",3,HT1_S004,very,0.5643415476817047,1,0.5643415476817047,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2675,0.94525766,2.0,2.512
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",3,HT1_S004,dirty,0.807759526111149,1,0.807759526111149,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",596,0.94525766,2.0,2.512
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",3,HT1_S004,shoes,0.6897378611757572,1,0.6897378611757572,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2248,0.94525766,2.0,2.512
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",3,HT1_S004,were,0.7364471051929451,1,0.7364471051929451,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2780,0.94525766,2.0,2.512
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",3,HT1_S004,very,0.5643415476817047,1,0.5643415476817047,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2675,0.94525766,2.0,2.512
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",3,HT1_S004,dirty,0.807759526111149,1,0.807759526111149,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",596,0.94525766,2.0,2.512
Single talker,CMN_M_043,6,HT1_S004,shoes,0.6979266182146443,1,0.6979266182146443,CMN_M_043,2268,0.9281361,2.0,2.512
Single talker,CMN_M_043,6,HT1_S004,were,0.18598119101369248,1,0.18598119101369248,CMN_M_043,2800,0.9281361,2.0,2.512
Single talker,CMN_M_043,6,HT1_S004,very,0.19082251629745012,1,0.19082251629745012,CMN_M_043,2715,0.9281361,2.0,2.512
Single talker,CMN_M_043,6,HT1_S004,dirty,0.7066583644528501,1,0.7066583644528501,CMN_M_043,616,0.9281361,2.0,2.512
Control,"ENG_M_133, ENG_M_055, ENG_M_070, ENG_M_066, ENG_M_131",4,HT1_S004,shoes,0.7359221043612043,1,0.7359221043612043,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2242,0.9579986,2.0,2.512
Control,"ENG_M_133, ENG_M_055, ENG_M_070, ENG_M_066, ENG_M_131",4,HT1_S004,were,0.3582301798606537,1,0.3582301798606537,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2774,0.9579986,2.0,2.512
Control,"ENG_M_133, ENG_M_055, ENG_M_070, ENG_M_066, ENG_M_131",4,HT1_S004,very,0.5086924567557682,1,0.5086924567557682,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2663,0.9579986,2.0,2.512
Control,"ENG_M_133, ENG_M_055, ENG_M_070, ENG_M_066, ENG_M_131",4,HT1_S004,dirty,0.6365808266930222,1,0.6365808266930222,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",590,0.9579986,2.0,2.512
Control,"ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_070, ENG_M_055",6,HT1_S004,shoes,0.5549916728509156,1,0.5549916728509156,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2244,0.9579986,2.0,2.512
Control,"ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_070, ENG_M_055",6,HT1_S004,were,0.4152268174799847,1,0.4152268174799847,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2776,0.9579986,2.0,2.512
Control,"ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_070, ENG_M_055",6,HT1_S004,very,0.12826794746633657,1,0.12826794746633657,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2667,0.9579986,2.0,2.512
Control,"ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_070, ENG_M_055",6,HT1_S004,dirty,0.4102488241409034,1,0.4102488241409034,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",592,0.9579986,2.0,2.512
Single talker,CMN_M_032,5,HT1_S004,shoes,0.3592210670776726,1,0.3592210670776726,CMN_M_032,2258,0.92930585,2.0,2.512
Single talker,CMN_M_032,5,HT1_S004,were,0.8285862633455483,1,0.8285862633455483,CMN_M_032,2790,0.92930585,2.0,2.512
Single talker,CMN_M_032,5,HT1_S004,very,0.6639139246674813,1,0.6639139246674813,CMN_M_032,2695,0.92930585,2.0,2.512
Single talker,CMN_M_032,5,HT1_S004,dirty,0.8868983652465632,1,0.8868983652465632,CMN_M_032,606,0.92930585,2.0,2.512
Single talker,CMN_M_043,6,HT1_S004,shoes,0.6979266182146443,1,0.6979266182146443,CMN_M_043,2268,0.9281361,2.0,2.512
Single talker,CMN_M_043,6,HT1_S004,were,0.18598119101369248,1,0.18598119101369248,CMN_M_043,2800,0.9281361,2.0,2.512
Single talker,CMN_M_043,6,HT1_S004,very,0.19082251629745012,1,0.19082251629745012,CMN_M_043,2715,0.9281361,2.0,2.512
Single talker,CMN_M_043,6,HT1_S004,dirty,0.7066583644528501,1,0.7066583644528501,CMN_M_043,616,0.9281361,2.0,2.512
Control,"ENG_M_131, ENG_M_066, ENG_M_133, ENG_M_055, ENG_M_070",4,HT1_S004,shoes,0.7359221043612043,1,0.7359221043612043,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2242,0.9579986,2.0,2.512
Control,"ENG_M_131, ENG_M_066, ENG_M_133, ENG_M_055, ENG_M_070",4,HT1_S004,were,0.3582301798606537,1,0.3582301798606537,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2774,0.9579986,2.0,2.512
Control,"ENG_M_131, ENG_M_066, ENG_M_133, ENG_M_055, ENG_M_070",4,HT1_S004,very,0.5086924567557682,1,0.5086924567557682,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2663,0.9579986,2.0,2.512
Control,"ENG_M_131, ENG_M_066, ENG_M_133, ENG_M_055, ENG_M_070",4,HT1_S004,dirty,0.6365808266930222,1,0.6365808266930222,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",590,0.9579986,2.0,2.512
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",3,HT1_S004,shoes,0.6897378611757572,1,0.6897378611757572,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2248,0.94525766,2.0,2.512
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",3,HT1_S004,were,0.7364471051929451,1,0.7364471051929451,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2780,0.94525766,2.0,2.512
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",3,HT1_S004,very,0.5643415476817047,1,0.5643415476817047,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2675,0.94525766,2.0,2.512
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",3,HT1_S004,dirty,0.807759526111149,1,0.807759526111149,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",596,0.94525766,2.0,2.512
Control,"ENG_M_133, ENG_M_131, ENG_M_055, ENG_M_066, ENG_M_070",4,HT1_S004,shoes,0.7359221043612043,1,0.7359221043612043,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2242,0.9579986,2.0,2.512
Control,"ENG_M_133, ENG_M_131, ENG_M_055, ENG_M_066, ENG_M_070",4,HT1_S004,were,0.3582301798606537,1,0.3582301798606537,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2774,0.9579986,2.0,2.512
Control,"ENG_M_133, ENG_M_131, ENG_M_055, ENG_M_066, ENG_M_070",4,HT1_S004,very,0.5086924567557682,1,0.5086924567557682,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2663,0.9579986,2.0,2.512
Control,"ENG_M_133, ENG_M_131, ENG_M_055, ENG_M_066, ENG_M_070",4,HT1_S004,dirty,0.6365808266930222,1,0.6365808266930222,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",590,0.9579986,2.0,2.512
Single talker,CMN_M_035,3,HT1_S004,shoes,0.3592210670776726,1,0.3592210670776726,CMN_M_035,2260,0.9443533,2.0,2.512
Single talker,CMN_M_035,3,HT1_S004,were,0.8285862633455483,1,0.8285862633455483,CMN_M_035,2792,0.9443533,2.0,2.512
Single talker,CMN_M_035,3,HT1_S004,very,0.6639139246674813,1,0.6639139246674813,CMN_M_035,2699,0.9443533,2.0,2.512
Single talker,CMN_M_035,3,HT1_S004,dirty,0.8868983652465632,1,0.8868983652465632,CMN_M_035,608,0.9443533,2.0,2.512
Single talker,CMN_M_037,4,HT1_S004,shoes,0.6979266182146443,0,0.6979266182146443,CMN_M_037,2264,0.9458278,2.0,2.512
Single talker,CMN_M_037,4,HT1_S004,were,0.18598119101369248,0,0.18598119101369248,CMN_M_037,2796,0.9458278,2.0,2.512
Single talker,CMN_M_037,4,HT1_S004,very,0.19082251629745012,0,0.19082251629745012,CMN_M_037,2707,0.9458278,2.0,2.512
Single talker,CMN_M_037,4,HT1_S004,dirty,0.7066583644528501,0,0.7066583644528501,CMN_M_037,612,0.9458278,2.0,2.512
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_032",5,HT1_S004,shoes,0.3755365371962823,1,0.3755365371962823,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",2247,0.9422178,2.0,2.512
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_032",5,HT1_S004,were,0.751711134415473,1,0.751711134415473,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",2779,0.9422178,2.0,2.512
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_032",5,HT1_S004,very,0.6781322688643586,1,0.6781322688643586,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",2673,0.9422178,2.0,2.512
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_032",5,HT1_S004,dirty,0.8134283274020154,1,0.8134283274020154,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",595,0.9422178,2.0,2.512
Single talker,CMN_M_037,5,HT1_S004,shoes,0.14481920875635393,1,0.14481920875635393,CMN_M_037,2265,0.9458278,2.0,2.512
Single talker,CMN_M_037,5,HT1_S004,were,0.3708296747608207,1,0.3708296747608207,CMN_M_037,2797,0.9458278,2.0,2.512
Single talker,CMN_M_037,5,HT1_S004,very,0.43858219128465925,1,0.43858219128465925,CMN_M_037,2709,0.9458278,2.0,2.512
Single talker,CMN_M_037,5,HT1_S004,dirty,0.6827368709668564,1,0.6827368709668564,CMN_M_037,613,0.9458278,2.0,2.512
Single talker,CMN_M_021,6,HT1_S004,shoes,0.4010546837079829,1,0.4010546837079829,CMN_M_021,2256,0.95251703,2.0,2.512
Single talker,CMN_M_021,6,HT1_S004,were,0.41177207872105964,1,0.41177207872105964,CMN_M_021,2788,0.95251703,2.0,2.512
Single talker,CMN_M_021,6,HT1_S004,very,0.4035550255705548,1,0.4035550255705548,CMN_M_021,2691,0.95251703,2.0,2.512
Single talker,CMN_M_021,6,HT1_S004,dirty,0.6535627422319374,1,0.6535627422319374,CMN_M_021,604,0.95251703,2.0,2.512
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_043, CMN_M_037, CMN_M_035",3,HT1_S004,shoes,0.6897378611757572,1,0.6897378611757572,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2248,0.94525766,2.0,2.512
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_043, CMN_M_037, CMN_M_035",3,HT1_S004,were,0.7364471051929451,1,0.7364471051929451,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2780,0.94525766,2.0,2.512
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_043, CMN_M_037, CMN_M_035",3,HT1_S004,very,0.5643415476817047,1,0.5643415476817047,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2675,0.94525766,2.0,2.512
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_043, CMN_M_037, CMN_M_035",3,HT1_S004,dirty,0.807759526111149,1,0.807759526111149,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",596,0.94525766,2.0,2.512
Control,"ENG_M_133, ENG_M_066, ENG_M_070, ENG_M_055, ENG_M_131",5,HT1_S004,shoes,0.3796509571445773,1,0.3796509571445773,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2243,0.9579986,2.0,2.512
Control,"ENG_M_133, ENG_M_066, ENG_M_070, ENG_M_055, ENG_M_131",5,HT1_S004,were,0.423288384782183,1,0.423288384782183,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2775,0.9579986,2.0,2.512
Control,"ENG_M_133, ENG_M_066, ENG_M_070, ENG_M_055, ENG_M_131",5,HT1_S004,very,0.4126023458180031,0,0.4126023458180031,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2665,0.9579986,2.0,2.512
