Condition2,TrainingTalkerID,TestTalkerID,SentenceID,Keyword,distance_min,IsCorrect,similarity,TrainingTalkerID1,trial,variability_1,tau,k
Control,"ENG_M_070, ENG_M_055, ENG_M_133, ENG_M_066, ENG_M_131",5,HT1_S004,very,0.5955828776483532,1,0.5955828776483532,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2665,0.95005083,8.0,0.398
Control,"ENG_M_070, ENG_M_055, ENG_M_133, ENG_M_066, ENG_M_131",5,HT1_S004,dirty,0.5213337516905078,1,0.5213337516905078,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",591,0.95005083,8.0,0.398
Single talker,CMN_M_032,5,HT1_S004,shoes,0.6706899665749343,1,0.6706899665749343,CMN_M_032,2258,0.992998,8.0,0.398
Single talker,CMN_M_032,5,HT1_S004,were,0.4924602424932313,1,0.4924602424932313,CMN_M_032,2790,0.992998,8.0,0.398
Single talker,CMN_M_032,5,HT1_S004,very,0.5830634698375088,1,0.5830634698375088,CMN_M_032,2695,0.992998,8.0,0.398
Single talker,CMN_M_032,5,HT1_S004,dirty,0.5824147860836159,1,0.5824147860836159,CMN_M_032,606,0.992998,8.0,0.398
Single talker,CMN_M_021,4,HT1_S004,shoes,0.6895059987301326,1,0.6895059987301326,CMN_M_021,2254,1.0277283,8.0,0.398
Single talker,CMN_M_021,4,HT1_S004,were,0.7281093876116522,1,0.7281093876116522,CMN_M_021,2786,1.0277283,8.0,0.398
Single talker,CMN_M_021,4,HT1_S004,very,0.7806961912223476,1,0.7806961912223476,CMN_M_021,2687,1.0277283,8.0,0.398
Single talker,CMN_M_021,4,HT1_S004,dirty,0.6636525621578732,1,0.6636525621578732,CMN_M_021,602,1.0277283,8.0,0.398
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",3,HT1_S004,shoes,0.7652962151645454,1,0.7652962151645454,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2248,0.94555897,8.0,0.398
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",3,HT1_S004,were,0.5779365362980324,1,0.5779365362980324,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2780,0.94555897,8.0,0.398
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",3,HT1_S004,very,0.5639621687137059,1,0.5639621687137059,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2675,0.94555897,8.0,0.398
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",3,HT1_S004,dirty,0.6533569150293532,1,0.6533569150293532,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",596,0.94555897,8.0,0.398
Single talker,CMN_M_043,5,HT1_S004,shoes,0.7469999114360701,0,0.7469999114360701,CMN_M_043,2267,1.0027552,8.0,0.398
Single talker,CMN_M_043,5,HT1_S004,were,0.7203747944210759,1,0.7203747944210759,CMN_M_043,2799,1.0027552,8.0,0.398
Single talker,CMN_M_043,5,HT1_S004,very,0.7246600157657633,0,0.7246600157657633,CMN_M_043,2713,1.0027552,8.0,0.398
Single talker,CMN_M_043,5,HT1_S004,dirty,0.6255117805212673,1,0.6255117805212673,CMN_M_043,615,1.0027552,8.0,0.398
Single talker,CMN_M_032,4,HT1_S004,shoes,0.6981844281777663,1,0.6981844281777663,CMN_M_032,2257,0.992998,8.0,0.398
Single talker,CMN_M_032,4,HT1_S004,were,0.5298388858569698,1,0.5298388858569698,CMN_M_032,2789,0.992998,8.0,0.398
Single talker,CMN_M_032,4,HT1_S004,very,0.4559758550759512,1,0.4559758550759512,CMN_M_032,2693,0.992998,8.0,0.398
Single talker,CMN_M_032,4,HT1_S004,dirty,0.6339369600949123,1,0.6339369600949123,CMN_M_032,605,0.992998,8.0,0.398
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",3,HT1_S004,shoes,0.7652962151645454,1,0.7652962151645454,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2248,0.94555897,8.0,0.398
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",3,HT1_S004,were,0.5779365362980324,1,0.5779365362980324,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2780,0.94555897,8.0,0.398
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",3,HT1_S004,very,0.5639621687137059,1,0.5639621687137059,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2675,0.94555897,8.0,0.398
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",3,HT1_S004,dirty,0.6533569150293532,1,0.6533569150293532,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",596,0.94555897,8.0,0.398
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",3,HT1_S004,shoes,0.7652962151645454,1,0.7652962151645454,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2248,0.94555897,8.0,0.398
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",3,HT1_S004,were,0.5779365362980324,1,0.5779365362980324,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2780,0.94555897,8.0,0.398
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",3,HT1_S004,very,0.5639621687137059,1,0.5639621687137059,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2675,0.94555897,8.0,0.398
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",3,HT1_S004,dirty,0.6533569150293532,1,0.6533569150293532,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",596,0.94555897,8.0,0.398
Single talker,CMN_M_043,6,HT1_S004,shoes,0.6688853221262522,1,0.6688853221262522,CMN_M_043,2268,1.0027552,8.0,0.398
Single talker,CMN_M_043,6,HT1_S004,were,0.45310685078462765,1,0.45310685078462765,CMN_M_043,2800,1.0027552,8.0,0.398
Single talker,CMN_M_043,6,HT1_S004,very,0.43402659664935206,1,0.43402659664935206,CMN_M_043,2715,1.0027552,8.0,0.398
Single talker,CMN_M_043,6,HT1_S004,dirty,0.5152920095958129,1,0.5152920095958129,CMN_M_043,616,1.0027552,8.0,0.398
Control,"ENG_M_133, ENG_M_055, ENG_M_070, ENG_M_066, ENG_M_131",4,HT1_S004,shoes,0.613869768364354,1,0.613869768364354,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2242,0.95005083,8.0,0.398
Control,"ENG_M_133, ENG_M_055, ENG_M_070, ENG_M_066, ENG_M_131",4,HT1_S004,were,0.504695582105336,1,0.504695582105336,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2774,0.95005083,8.0,0.398
Control,"ENG_M_133, ENG_M_055, ENG_M_070, ENG_M_066, ENG_M_131",4,HT1_S004,very,0.4759094417489769,1,0.4759094417489769,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2663,0.95005083,8.0,0.398
Control,"ENG_M_133, ENG_M_055, ENG_M_070, ENG_M_066, ENG_M_131",4,HT1_S004,dirty,0.6410996422972074,1,0.6410996422972074,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",590,0.95005083,8.0,0.398
Control,"ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_070, ENG_M_055",6,HT1_S004,shoes,0.7722144843988732,1,0.7722144843988732,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2244,0.95005083,8.0,0.398
Control,"ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_070, ENG_M_055",6,HT1_S004,were,0.6063066514185479,1,0.6063066514185479,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2776,0.95005083,8.0,0.398
Control,"ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_070, ENG_M_055",6,HT1_S004,very,0.6163853882455497,1,0.6163853882455497,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2667,0.95005083,8.0,0.398
Control,"ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_070, ENG_M_055",6,HT1_S004,dirty,0.6103041423256255,1,0.6103041423256255,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",592,0.95005083,8.0,0.398
Single talker,CMN_M_032,5,HT1_S004,shoes,0.6706899665749343,1,0.6706899665749343,CMN_M_032,2258,0.992998,8.0,0.398
Single talker,CMN_M_032,5,HT1_S004,were,0.4924602424932313,1,0.4924602424932313,CMN_M_032,2790,0.992998,8.0,0.398
Single talker,CMN_M_032,5,HT1_S004,very,0.5830634698375088,1,0.5830634698375088,CMN_M_032,2695,0.992998,8.0,0.398
Single talker,CMN_M_032,5,HT1_S004,dirty,0.5824147860836159,1,0.5824147860836159,CMN_M_032,606,0.992998,8.0,0.398
Single talker,CMN_M_043,6,HT1_S004,shoes,0.6688853221262522,1,0.6688853221262522,CMN_M_043,2268,1.0027552,8.0,0.398
Single talker,CMN_M_043,6,HT1_S004,were,0.45310685078462765,1,0.45310685078462765,CMN_M_043,2800,1.0027552,8.0,0.398
Single talker,CMN_M_043,6,HT1_S004,very,0.43402659664935206,1,0.43402659664935206,CMN_M_043,2715,1.0027552,8.0,0.398
Single talker,CMN_M_043,6,HT1_S004,dirty,0.5152920095958129,1,0.5152920095958129,CMN_M_043,616,1.0027552,8.0,0.398
Control,"ENG_M_131, ENG_M_066, ENG_M_133, ENG_M_055, ENG_M_070",4,HT1_S004,shoes,0.613869768364354,1,0.613869768364354,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2242,0.95005083,8.0,0.398
Control,"ENG_M_131, ENG_M_066, ENG_M_133, ENG_M_055, ENG_M_070",4,HT1_S004,were,0.504695582105336,1,0.504695582105336,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2774,0.95005083,8.0,0.398
Control,"ENG_M_131, ENG_M_066, ENG_M_133, ENG_M_055, ENG_M_070",4,HT1_S004,very,0.4759094417489769,1,0.4759094417489769,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2663,0.95005083,8.0,0.398
Control,"ENG_M_131, ENG_M_066, ENG_M_133, ENG_M_055, ENG_M_070",4,HT1_S004,dirty,0.6410996422972074,1,0.6410996422972074,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",590,0.95005083,8.0,0.398
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",3,HT1_S004,shoes,0.7652962151645454,1,0.7652962151645454,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2248,0.94555897,8.0,0.398
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",3,HT1_S004,were,0.5779365362980324,1,0.5779365362980324,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2780,0.94555897,8.0,0.398
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",3,HT1_S004,very,0.5639621687137059,1,0.5639621687137059,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2675,0.94555897,8.0,0.398
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",3,HT1_S004,dirty,0.6533569150293532,1,0.6533569150293532,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",596,0.94555897,8.0,0.398
Control,"ENG_M_133, ENG_M_131, ENG_M_055, ENG_M_066, ENG_M_070",4,HT1_S004,shoes,0.613869768364354,1,0.613869768364354,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2242,0.95005083,8.0,0.398
Control,"ENG_M_133, ENG_M_131, ENG_M_055, ENG_M_066, ENG_M_070",4,HT1_S004,were,0.504695582105336,1,0.504695582105336,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2774,0.95005083,8.0,0.398
Control,"ENG_M_133, ENG_M_131, ENG_M_055, ENG_M_066, ENG_M_070",4,HT1_S004,very,0.4759094417489769,1,0.4759094417489769,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2663,0.95005083,8.0,0.398
Control,"ENG_M_133, ENG_M_131, ENG_M_055, ENG_M_066, ENG_M_070",4,HT1_S004,dirty,0.6410996422972074,1,0.6410996422972074,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",590,0.95005083,8.0,0.398
Single talker,CMN_M_035,3,HT1_S004,shoes,0.6706899665749343,1,0.6706899665749343,CMN_M_035,2260,0.89423186,8.0,0.398
Single talker,CMN_M_035,3,HT1_S004,were,0.4924602424932313,1,0.4924602424932313,CMN_M_035,2792,0.89423186,8.0,0.398
Single talker,CMN_M_035,3,HT1_S004,very,0.5830634698375088,1,0.5830634698375088,CMN_M_035,2699,0.89423186,8.0,0.398
Single talker,CMN_M_035,3,HT1_S004,dirty,0.5824147860836159,1,0.5824147860836159,CMN_M_035,608,0.89423186,8.0,0.398
Single talker,CMN_M_037,4,HT1_S004,shoes,0.6688853221262522,0,0.6688853221262522,CMN_M_037,2264,0.79491776,8.0,0.398
Single talker,CMN_M_037,4,HT1_S004,were,0.45310685078462765,0,0.45310685078462765,CMN_M_037,2796,0.79491776,8.0,0.398
Single talker,CMN_M_037,4,HT1_S004,very,0.43402659664935206,0,0.43402659664935206,CMN_M_037,2707,0.79491776,8.0,0.398
Single talker,CMN_M_037,4,HT1_S004,dirty,0.5152920095958129,0,0.5152920095958129,CMN_M_037,612,0.79491776,8.0,0.398
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_032",5,HT1_S004,shoes,0.7011821285332649,1,0.7011821285332649,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",2247,0.9607805,8.0,0.398
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_032",5,HT1_S004,were,0.6418318714779825,1,0.6418318714779825,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",2779,0.9607805,8.0,0.398
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_032",5,HT1_S004,very,0.6502704177264368,1,0.6502704177264368,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",2673,0.9607805,8.0,0.398
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_032",5,HT1_S004,dirty,0.612204602548035,1,0.612204602548035,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",595,0.9607805,8.0,0.398
Single talker,CMN_M_037,5,HT1_S004,shoes,0.6480230114210368,1,0.6480230114210368,CMN_M_037,2265,0.79491776,8.0,0.398
Single talker,CMN_M_037,5,HT1_S004,were,0.6286100297167123,1,0.6286100297167123,CMN_M_037,2797,0.79491776,8.0,0.398
Single talker,CMN_M_037,5,HT1_S004,very,0.552951125875031,1,0.552951125875031,CMN_M_037,2709,0.79491776,8.0,0.398
Single talker,CMN_M_037,5,HT1_S004,dirty,0.5537798084724993,1,0.5537798084724993,CMN_M_037,613,0.79491776,8.0,0.398
Single talker,CMN_M_021,6,HT1_S004,shoes,0.7606306393111936,1,0.7606306393111936,CMN_M_021,2256,1.0277283,8.0,0.398
Single talker,CMN_M_021,6,HT1_S004,were,0.5431939805388956,1,0.5431939805388956,CMN_M_021,2788,1.0277283,8.0,0.398
Single talker,CMN_M_021,6,HT1_S004,very,0.5092484952514262,1,0.5092484952514262,CMN_M_021,2691,1.0277283,8.0,0.398
Single talker,CMN_M_021,6,HT1_S004,dirty,0.5690299843403797,1,0.5690299843403797,CMN_M_021,604,1.0277283,8.0,0.398
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_043, CMN_M_037, CMN_M_035",3,HT1_S004,shoes,0.7652962151645454,1,0.7652962151645454,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2248,0.94555897,8.0,0.398
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_043, CMN_M_037, CMN_M_035",3,HT1_S004,were,0.5779365362980324,1,0.5779365362980324,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2780,0.94555897,8.0,0.398
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_043, CMN_M_037, CMN_M_035",3,HT1_S004,very,0.5639621687137059,1,0.5639621687137059,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2675,0.94555897,8.0,0.398
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_043, CMN_M_037, CMN_M_035",3,HT1_S004,dirty,0.6533569150293532,1,0.6533569150293532,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",596,0.94555897,8.0,0.398
Control,"ENG_M_133, ENG_M_066, ENG_M_070, ENG_M_055, ENG_M_131",5,HT1_S004,shoes,0.6316788761154786,1,0.6316788761154786,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2243,0.95005083,8.0,0.398
Control,"ENG_M_133, ENG_M_066, ENG_M_070, ENG_M_055, ENG_M_131",5,HT1_S004,were,0.5273786207071759,1,0.5273786207071759,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2775,0.95005083,8.0,0.398
Control,"ENG_M_133, ENG_M_066, ENG_M_070, ENG_M_055, ENG_M_131",5,HT1_S004,very,0.5955828776483532,0,0.5955828776483532,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2665,0.95005083,8.0,0.398
