Condition2,TrainingTalkerID,TestTalkerID,SentenceID,Keyword,distance_min,IsCorrect,similarity,TrainingTalkerID1,trial,variability_1,tau,k
Multi-talker,"CMN_M_021, CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_032",5,HT1_S004,very,0.7354301107009064,1,0.7354301107009064,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",2285,0.9422178,1.0,2.512
Multi-talker,"CMN_M_021, CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_032",5,HT1_S004,dirty,0.8430122492595405,1,0.8430122492595405,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",507,0.9422178,1.0,2.512
Multi-talker,"CMN_M_032, CMN_M_021, CMN_M_016, CMN_M_043, CMN_M_035",6,HT1_S004,shoes,0.5941913808110922,1,0.5941913808110922,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",1922,0.94193923,1.0,2.512
Multi-talker,"CMN_M_032, CMN_M_021, CMN_M_016, CMN_M_043, CMN_M_035",6,HT1_S004,were,0.23708065823017319,1,0.23708065823017319,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",2378,0.94193923,1.0,2.512
Multi-talker,"CMN_M_032, CMN_M_021, CMN_M_016, CMN_M_043, CMN_M_035",6,HT1_S004,very,0.26394891230083306,1,0.26394891230083306,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",2283,0.94193923,1.0,2.512
Multi-talker,"CMN_M_032, CMN_M_021, CMN_M_016, CMN_M_043, CMN_M_035",6,HT1_S004,dirty,0.5852736610495332,1,0.5852736610495332,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",506,0.94193923,1.0,2.512
Single talker,CMN_M_016,3,HT1_S004,shoes,0.7717041155229986,0,0.7717041155229986,CMN_M_016,1925,0.9552199,1.0,2.512
Single talker,CMN_M_016,3,HT1_S004,were,0.8558062012140669,1,0.8558062012140669,CMN_M_016,2381,0.9552199,1.0,2.512
Single talker,CMN_M_016,3,HT1_S004,very,0.4612708673630534,1,0.4612708673630534,CMN_M_016,2289,0.9552199,1.0,2.512
Single talker,CMN_M_016,3,HT1_S004,dirty,0.7396146582209793,1,0.7396146582209793,CMN_M_016,509,0.9552199,1.0,2.512
Single talker,CMN_M_021,5,HT1_S004,shoes,0.36877496470936805,1,0.36877496470936805,CMN_M_021,1931,0.95251703,1.0,2.512
Single talker,CMN_M_021,5,HT1_S004,were,0.7794513623831271,1,0.7794513623831271,CMN_M_021,2387,0.95251703,1.0,2.512
Single talker,CMN_M_021,5,HT1_S004,very,0.6654303300065929,1,0.6654303300065929,CMN_M_021,2301,0.95251703,1.0,2.512
Single talker,CMN_M_021,5,HT1_S004,dirty,0.7047122411630142,1,0.7047122411630142,CMN_M_021,515,0.95251703,1.0,2.512
Single talker,CMN_M_016,5,HT1_S004,shoes,0.2673295646276087,1,0.2673295646276087,CMN_M_016,1927,0.9552199,1.0,2.512
Single talker,CMN_M_016,5,HT1_S004,were,0.849497391614637,1,0.849497391614637,CMN_M_016,2383,0.9552199,1.0,2.512
Single talker,CMN_M_016,5,HT1_S004,very,0.7354301107009064,1,0.7354301107009064,CMN_M_016,2293,0.9552199,1.0,2.512
Single talker,CMN_M_016,5,HT1_S004,dirty,0.7257562577719343,1,0.7257562577719343,CMN_M_016,511,0.9552199,1.0,2.512
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035, CMN_M_032",4,HT1_S004,shoes,0.7859470982278771,1,0.7859470982278771,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",1921,0.9454924,1.0,2.512
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035, CMN_M_032",4,HT1_S004,were,0.8443860798553753,1,0.8443860798553753,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2377,0.9454924,1.0,2.512
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035, CMN_M_032",4,HT1_S004,very,0.6879923769375631,1,0.6879923769375631,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2281,0.9454924,1.0,2.512
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035, CMN_M_032",4,HT1_S004,dirty,0.8430122492595405,1,0.8430122492595405,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",505,0.9454924,1.0,2.512
Single talker,CMN_M_032,5,HT1_S004,shoes,0.23708129752107107,1,0.23708129752107107,CMN_M_032,1934,0.92930585,1.0,2.512
Single talker,CMN_M_032,5,HT1_S004,were,0.7400196224505079,1,0.7400196224505079,CMN_M_032,2390,0.92930585,1.0,2.512
Single talker,CMN_M_032,5,HT1_S004,very,0.5152180439631484,1,0.5152180439631484,CMN_M_032,2307,0.92930585,1.0,2.512
Single talker,CMN_M_032,5,HT1_S004,dirty,0.8385989867126535,1,0.8385989867126535,CMN_M_032,518,0.92930585,1.0,2.512
Single talker,CMN_M_021,4,HT1_S004,shoes,0.7263595634541801,1,0.7263595634541801,CMN_M_021,1930,0.95251703,1.0,2.512
Single talker,CMN_M_021,4,HT1_S004,were,0.6365622491950942,1,0.6365622491950942,CMN_M_021,2386,0.95251703,1.0,2.512
Single talker,CMN_M_021,4,HT1_S004,very,0.3904083394114748,1,0.3904083394114748,CMN_M_021,2299,0.95251703,1.0,2.512
Single talker,CMN_M_021,4,HT1_S004,dirty,0.7501996239486383,1,0.7501996239486383,CMN_M_021,514,0.95251703,1.0,2.512
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",3,HT1_S004,shoes,0.7859470982278771,1,0.7859470982278771,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",1924,0.94525766,1.0,2.512
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",3,HT1_S004,were,0.8558062012140669,1,0.8558062012140669,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2380,0.94525766,1.0,2.512
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",3,HT1_S004,very,0.6879923769375631,1,0.6879923769375631,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2287,0.94525766,1.0,2.512
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",3,HT1_S004,dirty,0.8385989867126535,1,0.8385989867126535,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",508,0.94525766,1.0,2.512
Single talker,CMN_M_043,5,HT1_S004,shoes,0.33517941477211055,0,0.33517941477211055,CMN_M_043,1943,0.9281361,1.0,2.512
Single talker,CMN_M_043,5,HT1_S004,were,0.7246764070349583,1,0.7246764070349583,CMN_M_043,2399,0.9281361,1.0,2.512
Single talker,CMN_M_043,5,HT1_S004,very,0.5577039239168242,0,0.5577039239168242,CMN_M_043,2325,0.9281361,1.0,2.512
Single talker,CMN_M_043,5,HT1_S004,dirty,0.8430122492595405,1,0.8430122492595405,CMN_M_043,527,0.9281361,1.0,2.512
Single talker,CMN_M_032,4,HT1_S004,shoes,0.7859470982278771,1,0.7859470982278771,CMN_M_032,1933,0.92930585,1.0,2.512
Single talker,CMN_M_032,4,HT1_S004,were,0.8443860798553753,1,0.8443860798553753,CMN_M_032,2389,0.92930585,1.0,2.512
Single talker,CMN_M_032,4,HT1_S004,very,0.6879923769375631,1,0.6879923769375631,CMN_M_032,2305,0.92930585,1.0,2.512
Single talker,CMN_M_032,4,HT1_S004,dirty,0.7918682711025593,1,0.7918682711025593,CMN_M_032,517,0.92930585,1.0,2.512
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",3,HT1_S004,shoes,0.7859470982278771,1,0.7859470982278771,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",1924,0.94525766,1.0,2.512
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",3,HT1_S004,were,0.8558062012140669,1,0.8558062012140669,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2380,0.94525766,1.0,2.512
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",3,HT1_S004,very,0.6879923769375631,1,0.6879923769375631,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2287,0.94525766,1.0,2.512
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",3,HT1_S004,dirty,0.8385989867126535,1,0.8385989867126535,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",508,0.94525766,1.0,2.512
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",3,HT1_S004,shoes,0.7859470982278771,1,0.7859470982278771,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",1924,0.94525766,1.0,2.512
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",3,HT1_S004,were,0.8558062012140669,1,0.8558062012140669,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2380,0.94525766,1.0,2.512
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",3,HT1_S004,very,0.6879923769375631,1,0.6879923769375631,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2287,0.94525766,1.0,2.512
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",3,HT1_S004,dirty,0.8385989867126535,1,0.8385989867126535,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",508,0.94525766,1.0,2.512
Single talker,CMN_M_043,6,HT1_S004,shoes,0.5941913808110922,1,0.5941913808110922,CMN_M_043,1944,0.9281361,1.0,2.512
Single talker,CMN_M_043,6,HT1_S004,were,0.06700790314350916,1,0.06700790314350916,CMN_M_043,2400,0.9281361,1.0,2.512
Single talker,CMN_M_043,6,HT1_S004,very,0.0661146698766154,1,0.0661146698766154,CMN_M_043,2327,0.9281361,1.0,2.512
Single talker,CMN_M_043,6,HT1_S004,dirty,0.5852736610495332,1,0.5852736610495332,CMN_M_043,528,0.9281361,1.0,2.512
Single talker,CMN_M_032,5,HT1_S004,shoes,0.23708129752107107,1,0.23708129752107107,CMN_M_032,1934,0.92930585,1.0,2.512
Single talker,CMN_M_032,5,HT1_S004,were,0.7400196224505079,1,0.7400196224505079,CMN_M_032,2390,0.92930585,1.0,2.512
Single talker,CMN_M_032,5,HT1_S004,very,0.5152180439631484,1,0.5152180439631484,CMN_M_032,2307,0.92930585,1.0,2.512
Single talker,CMN_M_032,5,HT1_S004,dirty,0.8385989867126535,1,0.8385989867126535,CMN_M_032,518,0.92930585,1.0,2.512
Single talker,CMN_M_043,6,HT1_S004,shoes,0.5941913808110922,1,0.5941913808110922,CMN_M_043,1944,0.9281361,1.0,2.512
Single talker,CMN_M_043,6,HT1_S004,were,0.06700790314350916,1,0.06700790314350916,CMN_M_043,2400,0.9281361,1.0,2.512
Single talker,CMN_M_043,6,HT1_S004,very,0.0661146698766154,1,0.0661146698766154,CMN_M_043,2327,0.9281361,1.0,2.512
Single talker,CMN_M_043,6,HT1_S004,dirty,0.5852736610495332,1,0.5852736610495332,CMN_M_043,528,0.9281361,1.0,2.512
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",3,HT1_S004,shoes,0.7859470982278771,1,0.7859470982278771,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",1924,0.94525766,1.0,2.512
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",3,HT1_S004,were,0.8558062012140669,1,0.8558062012140669,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2380,0.94525766,1.0,2.512
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",3,HT1_S004,very,0.6879923769375631,1,0.6879923769375631,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2287,0.94525766,1.0,2.512
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",3,HT1_S004,dirty,0.8385989867126535,1,0.8385989867126535,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",508,0.94525766,1.0,2.512
Single talker,CMN_M_035,3,HT1_S004,shoes,0.23708129752107107,1,0.23708129752107107,CMN_M_035,1936,0.9443533,1.0,2.512
Single talker,CMN_M_035,3,HT1_S004,were,0.7400196224505079,1,0.7400196224505079,CMN_M_035,2392,0.9443533,1.0,2.512
Single talker,CMN_M_035,3,HT1_S004,very,0.5152180439631484,1,0.5152180439631484,CMN_M_035,2311,0.9443533,1.0,2.512
Single talker,CMN_M_035,3,HT1_S004,dirty,0.8385989867126535,1,0.8385989867126535,CMN_M_035,520,0.9443533,1.0,2.512
Single talker,CMN_M_037,4,HT1_S004,shoes,0.5941913808110922,0,0.5941913808110922,CMN_M_037,1940,0.9458278,1.0,2.512
Single talker,CMN_M_037,4,HT1_S004,were,0.06700790314350916,0,0.06700790314350916,CMN_M_037,2396,0.9458278,1.0,2.512
Single talker,CMN_M_037,4,HT1_S004,very,0.0661146698766154,0,0.0661146698766154,CMN_M_037,2319,0.9458278,1.0,2.512
Single talker,CMN_M_037,4,HT1_S004,dirty,0.5852736610495332,0,0.5852736610495332,CMN_M_037,524,0.9458278,1.0,2.512
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_032",5,HT1_S004,shoes,0.36877496470936805,1,0.36877496470936805,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",1923,0.9422178,1.0,2.512
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_032",5,HT1_S004,were,0.849497391614637,1,0.849497391614637,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",2379,0.9422178,1.0,2.512
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_032",5,HT1_S004,very,0.7354301107009064,1,0.7354301107009064,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",2285,0.9422178,1.0,2.512
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_032",5,HT1_S004,dirty,0.8430122492595405,1,0.8430122492595405,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",507,0.9422178,1.0,2.512
Single talker,CMN_M_037,5,HT1_S004,shoes,0.05940654471360994,1,0.05940654471360994,CMN_M_037,1941,0.9458278,1.0,2.512
Single talker,CMN_M_037,5,HT1_S004,were,0.20600803237349974,1,0.20600803237349974,CMN_M_037,2397,0.9458278,1.0,2.512
Single talker,CMN_M_037,5,HT1_S004,very,0.26394891230083306,1,0.26394891230083306,CMN_M_037,2321,0.9458278,1.0,2.512
Single talker,CMN_M_037,5,HT1_S004,dirty,0.5507345259378617,1,0.5507345259378617,CMN_M_037,525,0.9458278,1.0,2.512
Single talker,CMN_M_021,6,HT1_S004,shoes,0.25608905554380923,1,0.25608905554380923,CMN_M_021,1932,0.95251703,1.0,2.512
Single talker,CMN_M_021,6,HT1_S004,were,0.23708065823017319,1,0.23708065823017319,CMN_M_021,2388,0.95251703,1.0,2.512
Single talker,CMN_M_021,6,HT1_S004,very,0.22536166763911775,1,0.22536166763911775,CMN_M_021,2303,0.95251703,1.0,2.512
Single talker,CMN_M_021,6,HT1_S004,dirty,0.5317576760674328,1,0.5317576760674328,CMN_M_021,516,0.95251703,1.0,2.512
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_043, CMN_M_037, CMN_M_035",3,HT1_S004,shoes,0.7859470982278771,1,0.7859470982278771,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",1924,0.94525766,1.0,2.512
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_043, CMN_M_037, CMN_M_035",3,HT1_S004,were,0.8558062012140669,1,0.8558062012140669,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2380,0.94525766,1.0,2.512
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_043, CMN_M_037, CMN_M_035",3,HT1_S004,very,0.6879923769375631,1,0.6879923769375631,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2287,0.94525766,1.0,2.512
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_043, CMN_M_037, CMN_M_035",3,HT1_S004,dirty,0.8385989867126535,1,0.8385989867126535,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",508,0.94525766,1.0,2.512
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_037, CMN_M_032, CMN_M_035",4,HT1_S004,shoes,0.7859470982278771,1,0.7859470982278771,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",1921,0.9454924,1.0,2.512
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_037, CMN_M_032, CMN_M_035",4,HT1_S004,were,0.8443860798553753,1,0.8443860798553753,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2377,0.9454924,1.0,2.512
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_037, CMN_M_032, CMN_M_035",4,HT1_S004,very,0.6879923769375631,1,0.6879923769375631,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2281,0.9454924,1.0,2.512
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_037, CMN_M_032, CMN_M_035",4,HT1_S004,dirty,0.8430122492595405,1,0.8430122492595405,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",505,0.9454924,1.0,2.512
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037, CMN_M_016",3,HT1_S004,shoes,0.7859470982278771,1,0.7859470982278771,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",1924,0.94525766,1.0,2.512
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037, CMN_M_016",3,HT1_S004,were,0.8558062012140669,1,0.8558062012140669,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2380,0.94525766,1.0,2.512
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037, CMN_M_016",3,HT1_S004,very,0.6879923769375631,1,0.6879923769375631,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2287,0.94525766,1.0,2.512
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037, CMN_M_016",3,HT1_S004,dirty,0.8385989867126535,0,0.8385989867126535,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",508,0.94525766,1.0,2.512
Single talker,CMN_M_037,5,HT1_S004,shoes,0.05940654471360994,1,0.05940654471360994,CMN_M_037,1941,0.9458278,1.0,2.512
Single talker,CMN_M_037,5,HT1_S004,were,0.20600803237349974,1,0.20600803237349974,CMN_M_037,2397,0.9458278,1.0,2.512
Single talker,CMN_M_037,5,HT1_S004,very,0.26394891230083306,1,0.26394891230083306,CMN_M_037,2321,0.9458278,1.0,2.512
Single talker,CMN_M_037,5,HT1_S004,dirty,0.5507345259378617,1,0.5507345259378617,CMN_M_037,525,0.9458278,1.0,2.512
Single talker,CMN_M_035,4,HT1_S004,shoes,0.33517941477211055,1,0.33517941477211055,CMN_M_035,1937,0.9443533,1.0,2.512
Single talker,CMN_M_035,4,HT1_S004,were,0.7246764070349583,1,0.7246764070349583,CMN_M_035,2393,0.9443533,1.0,2.512
Single talker,CMN_M_035,4,HT1_S004,very,0.5577039239168242,1,0.5577039239168242,CMN_M_035,2313,0.9443533,1.0,2.512
Single talker,CMN_M_035,4,HT1_S004,dirty,0.8430122492595405,1,0.8430122492595405,CMN_M_035,521,0.9443533,1.0,2.512
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_032, CMN_M_021, CMN_M_016",6,HT1_S004,shoes,0.5941913808110922,1,0.5941913808110922,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",1922,0.94193923,1.0,2.512
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_032, CMN_M_021, CMN_M_016",6,HT1_S004,were,0.23708065823017319,1,0.23708065823017319,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",2378,0.94193923,1.0,2.512
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_032, CMN_M_021, CMN_M_016",6,HT1_S004,very,0.26394891230083306,1,0.26394891230083306,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",2283,0.94193923,1.0,2.512
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_032, CMN_M_021, CMN_M_016",6,HT1_S004,dirty,0.5852736610495332,1,0.5852736610495332,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",506,0.94193923,1.0,2.512
Multi-talker,"CMN_M_021, CMN_M_037, CMN_M_016, CMN_M_043, CMN_M_035",3,HT1_S004,shoes,0.7859470982278771,1,0.7859470982278771,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",1924,0.94525766,1.0,2.512
Multi-talker,"CMN_M_021, CMN_M_037, CMN_M_016, CMN_M_043, CMN_M_035",3,HT1_S004,were,0.8558062012140669,1,0.8558062012140669,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2380,0.94525766,1.0,2.512
Multi-talker,"CMN_M_021, CMN_M_037, CMN_M_016, CMN_M_043, CMN_M_035",3,HT1_S004,very,0.6879923769375631,1,0.6879923769375631,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2287,0.94525766,1.0,2.512
Multi-talker,"CMN_M_021, CMN_M_037, CMN_M_016, CMN_M_043, CMN_M_035",3,HT1_S004,dirty,0.8385989867126535,1,0.8385989867126535,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",508,0.94525766,1.0,2.512
Single talker,CMN_M_037,3,HT1_S004,shoes,0.5757405767099562,1,0.5757405767099562,CMN_M_037,1939,0.9458278,1.0,2.512
Single talker,CMN_M_037,3,HT1_S004,were,0.16183346059753537,1,0.16183346059753537,CMN_M_037,2395,0.9458278,1.0,2.512
Single talker,CMN_M_037,3,HT1_S004,very,0.12475593402302382,1,0.12475593402302382,CMN_M_037,2317,0.9458278,1.0,2.512
Single talker,CMN_M_037,3,HT1_S004,dirty,0.5423368576012328,1,0.5423368576012328,CMN_M_037,523,0.9458278,1.0,2.512
Single talker,CMN_M_035,3,HT1_S004,shoes,0.23708129752107107,1,0.23708129752107107,CMN_M_035,1936,0.9443533,1.0,2.512
Single talker,CMN_M_035,3,HT1_S004,were,0.7400196224505079,1,0.7400196224505079,CMN_M_035,2392,0.9443533,1.0,2.512
Single talker,CMN_M_035,3,HT1_S004,very,0.5152180439631484,1,0.5152180439631484,CMN_M_035,2311,0.9443533,1.0,2.512
Single talker,CMN_M_035,3,HT1_S004,dirty,0.8385989867126535,1,0.8385989867126535,CMN_M_035,520,0.9443533,1.0,2.512
Single talker,CMN_M_021,5,HT1_S004,shoes,0.36877496470936805,1,0.36877496470936805,CMN_M_021,1931,0.95251703,1.0,2.512
Single talker,CMN_M_021,5,HT1_S004,were,0.7794513623831271,1,0.7794513623831271,CMN_M_021,2387,0.95251703,1.0,2.512
Single talker,CMN_M_021,5,HT1_S004,very,0.6654303300065929,1,0.6654303300065929,CMN_M_021,2301,0.95251703,1.0,2.512
Single talker,CMN_M_021,5,HT1_S004,dirty,0.7047122411630142,1,0.7047122411630142,CMN_M_021,515,0.95251703,1.0,2.512
Multi-talker,"CMN_M_021, CMN_M_016, CMN_M_037, CMN_M_032, CMN_M_043",5,HT1_S004,shoes,0.36877496470936805,1,0.36877496470936805,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",1923,0.9422178,1.0,2.512
Multi-talker,"CMN_M_021, CMN_M_016, CMN_M_037, CMN_M_032, CMN_M_043",5,HT1_S004,were,0.849497391614637,1,0.849497391614637,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",2379,0.9422178,1.0,2.512
Multi-talker,"CMN_M_021, CMN_M_016, CMN_M_037, CMN_M_032, CMN_M_043",5,HT1_S004,very,0.7354301107009064,1,0.7354301107009064,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",2285,0.9422178,1.0,2.512
Multi-talker,"CMN_M_021, CMN_M_016, CMN_M_037, CMN_M_032, CMN_M_043",5,HT1_S004,dirty,0.8430122492595405,1,0.8430122492595405,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",507,0.9422178,1.0,2.512
