Condition2,TrainingTalkerID,TestTalkerID,SentenceID,Keyword,distance_min,IsCorrect,similarity,TrainingTalkerID1,trial,variability_1,tau,k
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",3,HT1_S004,were,0.4596772261261002,1,0.4596772261261002,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",3176,0.94555897,8.0,1.047
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",3,HT1_S004,very,0.3311675903879109,1,0.3311675903879109,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",3055,0.94555897,8.0,1.047
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",3,HT1_S004,dirty,0.5185401430576383,1,0.5185401430576383,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",680,0.94555897,8.0,1.047
Talker-specific,CMN_M_035,5,HT1_S004,shoes,1.0,1,1.0,CMN_M_035,2590,0.89423186,8.0,1.047
Talker-specific,CMN_M_035,5,HT1_S004,were,1.0,1,1.0,CMN_M_035,3198,0.89423186,8.0,1.047
Talker-specific,CMN_M_035,5,HT1_S004,very,1.0,1,1.0,CMN_M_035,3099,0.89423186,8.0,1.047
Talker-specific,CMN_M_035,5,HT1_S004,dirty,1.0,1,1.0,CMN_M_035,702,0.89423186,8.0,1.047
Single talker,CMN_M_043,5,HT1_S004,shoes,0.4642482677560856,0,0.4642482677560856,CMN_M_043,2587,1.0027552,8.0,1.047
Single talker,CMN_M_043,5,HT1_S004,were,0.4219741290961392,1,0.4219741290961392,CMN_M_043,3195,1.0027552,8.0,1.047
Single talker,CMN_M_043,5,HT1_S004,very,0.42860954371136817,0,0.42860954371136817,CMN_M_043,3093,1.0027552,8.0,1.047
Single talker,CMN_M_043,5,HT1_S004,dirty,0.29104908281506753,1,0.29104908281506753,CMN_M_043,699,1.0027552,8.0,1.047
Single talker,CMN_M_032,4,HT1_S004,shoes,0.3886329216285241,1,0.3886329216285241,CMN_M_032,2577,0.992998,8.0,1.047
Single talker,CMN_M_032,4,HT1_S004,were,0.18806936673675073,1,0.18806936673675073,CMN_M_032,3185,0.992998,8.0,1.047
Single talker,CMN_M_032,4,HT1_S004,very,0.1267051461815735,1,0.1267051461815735,CMN_M_032,3073,0.992998,8.0,1.047
Single talker,CMN_M_032,4,HT1_S004,dirty,0.3014753827676142,1,0.3014753827676142,CMN_M_032,689,0.992998,8.0,1.047
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",3,HT1_S004,shoes,0.6523470457126563,1,0.6523470457126563,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2568,0.94555897,8.0,1.047
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",3,HT1_S004,were,0.4596772261261002,1,0.4596772261261002,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",3176,0.94555897,8.0,1.047
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",3,HT1_S004,very,0.3311675903879109,1,0.3311675903879109,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",3055,0.94555897,8.0,1.047
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",3,HT1_S004,dirty,0.5185401430576383,1,0.5185401430576383,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",680,0.94555897,8.0,1.047
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",3,HT1_S004,shoes,0.6523470457126563,1,0.6523470457126563,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2568,0.94555897,8.0,1.047
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",3,HT1_S004,were,0.4596772261261002,1,0.4596772261261002,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",3176,0.94555897,8.0,1.047
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",3,HT1_S004,very,0.3311675903879109,1,0.3311675903879109,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",3055,0.94555897,8.0,1.047
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",3,HT1_S004,dirty,0.5185401430576383,1,0.5185401430576383,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",680,0.94555897,8.0,1.047
Single talker,CMN_M_043,6,HT1_S004,shoes,0.3471848691427103,1,0.3471848691427103,CMN_M_043,2588,1.0027552,8.0,1.047
Single talker,CMN_M_043,6,HT1_S004,were,0.12461865527872287,1,0.12461865527872287,CMN_M_043,3196,1.0027552,8.0,1.047
Single talker,CMN_M_043,6,HT1_S004,very,0.11128360466681922,1,0.11128360466681922,CMN_M_043,3095,1.0027552,8.0,1.047
Single talker,CMN_M_043,6,HT1_S004,dirty,0.1747882996289976,1,0.1747882996289976,CMN_M_043,700,1.0027552,8.0,1.047
Talker-specific,CMN_M_032,3,HT1_S004,shoes,1.0,1,1.0,CMN_M_032,2589,0.992998,8.0,1.047
Talker-specific,CMN_M_032,3,HT1_S004,were,1.0,1,1.0,CMN_M_032,3197,0.992998,8.0,1.047
Talker-specific,CMN_M_032,3,HT1_S004,very,1.0,1,1.0,CMN_M_032,3097,0.992998,8.0,1.047
Talker-specific,CMN_M_032,3,HT1_S004,dirty,1.0,1,1.0,CMN_M_032,701,0.992998,8.0,1.047
Control,"ENG_M_133, ENG_M_055, ENG_M_070, ENG_M_066, ENG_M_131",4,HT1_S004,shoes,0.390183203230591,1,0.390183203230591,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2562,0.95005083,8.0,1.047
Control,"ENG_M_133, ENG_M_055, ENG_M_070, ENG_M_066, ENG_M_131",4,HT1_S004,were,0.3537338570760085,1,0.3537338570760085,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3170,0.95005083,8.0,1.047
Control,"ENG_M_133, ENG_M_055, ENG_M_070, ENG_M_066, ENG_M_131",4,HT1_S004,very,0.259543548728544,1,0.259543548728544,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3043,0.95005083,8.0,1.047
Control,"ENG_M_133, ENG_M_055, ENG_M_070, ENG_M_066, ENG_M_131",4,HT1_S004,dirty,0.40698983627258023,1,0.40698983627258023,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",674,0.95005083,8.0,1.047
Talker-specific,CMN_M_035,5,HT1_S004,shoes,1.0,1,1.0,CMN_M_035,2590,0.89423186,8.0,1.047
Talker-specific,CMN_M_035,5,HT1_S004,were,1.0,1,1.0,CMN_M_035,3198,0.89423186,8.0,1.047
Talker-specific,CMN_M_035,5,HT1_S004,very,1.0,1,1.0,CMN_M_035,3099,0.89423186,8.0,1.047
Talker-specific,CMN_M_035,5,HT1_S004,dirty,1.0,1,1.0,CMN_M_035,702,0.89423186,8.0,1.047
Control,"ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_070, ENG_M_055",6,HT1_S004,shoes,0.5970220750349841,1,0.5970220750349841,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2564,0.95005083,8.0,1.047
Control,"ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_070, ENG_M_055",6,HT1_S004,were,0.5767470936202707,1,0.5767470936202707,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3172,0.95005083,8.0,1.047
Control,"ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_070, ENG_M_055",6,HT1_S004,very,0.42821009522175635,1,0.42821009522175635,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3047,0.95005083,8.0,1.047
Control,"ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_070, ENG_M_055",6,HT1_S004,dirty,0.3630484800380684,1,0.3630484800380684,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",676,0.95005083,8.0,1.047
Single talker,CMN_M_032,5,HT1_S004,shoes,0.34965442702655425,1,0.34965442702655425,CMN_M_032,2578,0.992998,8.0,1.047
Single talker,CMN_M_032,5,HT1_S004,were,0.1551440861667648,1,0.1551440861667648,CMN_M_032,3186,0.992998,8.0,1.047
Single talker,CMN_M_032,5,HT1_S004,very,0.24192435414943186,1,0.24192435414943186,CMN_M_032,3075,0.992998,8.0,1.047
Single talker,CMN_M_032,5,HT1_S004,dirty,0.2412169520260595,1,0.2412169520260595,CMN_M_032,690,0.992998,8.0,1.047
Single talker,CMN_M_043,6,HT1_S004,shoes,0.3471848691427103,1,0.3471848691427103,CMN_M_043,2588,1.0027552,8.0,1.047
Single talker,CMN_M_043,6,HT1_S004,were,0.12461865527872287,1,0.12461865527872287,CMN_M_043,3196,1.0027552,8.0,1.047
Single talker,CMN_M_043,6,HT1_S004,very,0.11128360466681922,1,0.11128360466681922,CMN_M_043,3095,1.0027552,8.0,1.047
Single talker,CMN_M_043,6,HT1_S004,dirty,0.1747882996289976,1,0.1747882996289976,CMN_M_043,700,1.0027552,8.0,1.047
Control,"ENG_M_131, ENG_M_066, ENG_M_133, ENG_M_055, ENG_M_070",4,HT1_S004,shoes,0.390183203230591,1,0.390183203230591,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2562,0.95005083,8.0,1.047
Control,"ENG_M_131, ENG_M_066, ENG_M_133, ENG_M_055, ENG_M_070",4,HT1_S004,were,0.3537338570760085,1,0.3537338570760085,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3170,0.95005083,8.0,1.047
Control,"ENG_M_131, ENG_M_066, ENG_M_133, ENG_M_055, ENG_M_070",4,HT1_S004,very,0.259543548728544,1,0.259543548728544,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3043,0.95005083,8.0,1.047
Control,"ENG_M_131, ENG_M_066, ENG_M_133, ENG_M_055, ENG_M_070",4,HT1_S004,dirty,0.40698983627258023,1,0.40698983627258023,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",674,0.95005083,8.0,1.047
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",3,HT1_S004,shoes,0.6523470457126563,1,0.6523470457126563,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2568,0.94555897,8.0,1.047
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",3,HT1_S004,were,0.4596772261261002,1,0.4596772261261002,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",3176,0.94555897,8.0,1.047
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",3,HT1_S004,very,0.3311675903879109,1,0.3311675903879109,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",3055,0.94555897,8.0,1.047
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",3,HT1_S004,dirty,0.5185401430576383,1,0.5185401430576383,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",680,0.94555897,8.0,1.047
Control,"ENG_M_133, ENG_M_131, ENG_M_055, ENG_M_066, ENG_M_070",4,HT1_S004,shoes,0.390183203230591,1,0.390183203230591,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2562,0.95005083,8.0,1.047
Control,"ENG_M_133, ENG_M_131, ENG_M_055, ENG_M_066, ENG_M_070",4,HT1_S004,were,0.3537338570760085,1,0.3537338570760085,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3170,0.95005083,8.0,1.047
Control,"ENG_M_133, ENG_M_131, ENG_M_055, ENG_M_066, ENG_M_070",4,HT1_S004,very,0.259543548728544,1,0.259543548728544,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3043,0.95005083,8.0,1.047
Control,"ENG_M_133, ENG_M_131, ENG_M_055, ENG_M_066, ENG_M_070",4,HT1_S004,dirty,0.40698983627258023,1,0.40698983627258023,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",674,0.95005083,8.0,1.047
Single talker,CMN_M_035,3,HT1_S004,shoes,0.34965442702655425,1,0.34965442702655425,CMN_M_035,2580,0.89423186,8.0,1.047
Single talker,CMN_M_035,3,HT1_S004,were,0.1551440861667648,1,0.1551440861667648,CMN_M_035,3188,0.89423186,8.0,1.047
Single talker,CMN_M_035,3,HT1_S004,very,0.24192435414943186,1,0.24192435414943186,CMN_M_035,3079,0.89423186,8.0,1.047
Single talker,CMN_M_035,3,HT1_S004,dirty,0.2412169520260595,1,0.2412169520260595,CMN_M_035,692,0.89423186,8.0,1.047
Single talker,CMN_M_037,4,HT1_S004,shoes,0.3471848691427103,0,0.3471848691427103,CMN_M_037,2584,0.79491776,8.0,1.047
Single talker,CMN_M_037,4,HT1_S004,were,0.12461865527872287,0,0.12461865527872287,CMN_M_037,3192,0.79491776,8.0,1.047
Single talker,CMN_M_037,4,HT1_S004,very,0.11128360466681922,0,0.11128360466681922,CMN_M_037,3087,0.79491776,8.0,1.047
Single talker,CMN_M_037,4,HT1_S004,dirty,0.1747882996289976,0,0.1747882996289976,CMN_M_037,696,0.79491776,8.0,1.047
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_032",5,HT1_S004,shoes,0.4675782496887709,1,0.4675782496887709,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",2567,0.9607805,8.0,1.047
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_032",5,HT1_S004,were,0.4770921235407062,1,0.4770921235407062,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",3175,0.9607805,8.0,1.047
