Condition2,TrainingTalkerID,TestTalkerID,SentenceID,Keyword,distance_min,IsCorrect,similarity,TrainingTalkerID1,trial,variability_1,tau,k
Multi-talker,"CMN_M_032, CMN_M_021, CMN_M_016, CMN_M_043, CMN_M_035",6,HT1_S004,dirty,0.6560220128236967,1,0.6560220128236967,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",506,0.9779411,4.0,0.316
Single talker,CMN_M_016,3,HT1_S004,shoes,0.8770052137373764,0,0.8770052137373764,CMN_M_016,1925,0.9234932,4.0,0.316
Single talker,CMN_M_016,3,HT1_S004,were,0.7781610600294145,1,0.7781610600294145,CMN_M_016,2381,0.9234932,4.0,0.316
Single talker,CMN_M_016,3,HT1_S004,very,0.6967388444634599,1,0.6967388444634599,CMN_M_016,2289,0.9234932,4.0,0.316
Single talker,CMN_M_016,3,HT1_S004,dirty,0.8121383178209892,1,0.8121383178209892,CMN_M_016,509,0.9234932,4.0,0.316
Single talker,CMN_M_021,5,HT1_S004,shoes,0.7914286896035304,1,0.7914286896035304,CMN_M_021,1931,1.0277283,4.0,0.316
Single talker,CMN_M_021,5,HT1_S004,were,0.7871101141869051,1,0.7871101141869051,CMN_M_021,2387,1.0277283,4.0,0.316
Single talker,CMN_M_021,5,HT1_S004,very,0.7513385879784474,1,0.7513385879784474,CMN_M_021,2301,1.0277283,4.0,0.316
Single talker,CMN_M_021,5,HT1_S004,dirty,0.6925906129115871,1,0.6925906129115871,CMN_M_021,515,1.0277283,4.0,0.316
Single talker,CMN_M_016,5,HT1_S004,shoes,0.7392560150763492,1,0.7392560150763492,CMN_M_016,1927,0.9234932,4.0,0.316
Single talker,CMN_M_016,5,HT1_S004,were,0.6715576892249003,1,0.6715576892249003,CMN_M_016,2383,0.9234932,4.0,0.316
Single talker,CMN_M_016,5,HT1_S004,very,0.7365930448667225,1,0.7365930448667225,CMN_M_016,2293,0.9234932,4.0,0.316
Single talker,CMN_M_016,5,HT1_S004,dirty,0.7084920266761848,1,0.7084920266761848,CMN_M_016,511,0.9234932,4.0,0.316
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035, CMN_M_032",4,HT1_S004,shoes,0.7491225058187514,1,0.7491225058187514,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",1921,0.9422464,4.0,0.316
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035, CMN_M_032",4,HT1_S004,were,0.6679607959647056,1,0.6679607959647056,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2377,0.9422464,4.0,0.316
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035, CMN_M_032",4,HT1_S004,very,0.6460567407911046,1,0.6460567407911046,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2281,0.9422464,4.0,0.316
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035, CMN_M_032",4,HT1_S004,dirty,0.6765424598932458,1,0.6765424598932458,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",505,0.9422464,4.0,0.316
Single talker,CMN_M_032,5,HT1_S004,shoes,0.7216827050893584,1,0.7216827050893584,CMN_M_032,1934,0.992998,4.0,0.316
Single talker,CMN_M_032,5,HT1_S004,were,0.5615724961120562,1,0.5615724961120562,CMN_M_032,2390,0.992998,4.0,0.316
Single talker,CMN_M_032,5,HT1_S004,very,0.6432258217397891,1,0.6432258217397891,CMN_M_032,2307,0.992998,4.0,0.316
Single talker,CMN_M_032,5,HT1_S004,dirty,0.6455284373266467,1,0.6455284373266467,CMN_M_032,518,0.992998,4.0,0.316
Single talker,CMN_M_021,4,HT1_S004,shoes,0.740775652606216,1,0.740775652606216,CMN_M_021,1930,1.0277283,4.0,0.316
Single talker,CMN_M_021,4,HT1_S004,were,0.7664502408117644,1,0.7664502408117644,CMN_M_021,2386,1.0277283,4.0,0.316
Single talker,CMN_M_021,4,HT1_S004,very,0.8149074630138039,1,0.8149074630138039,CMN_M_021,2299,1.0277283,4.0,0.316
Single talker,CMN_M_021,4,HT1_S004,dirty,0.7101922914527763,1,0.7101922914527763,CMN_M_021,514,1.0277283,4.0,0.316
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",3,HT1_S004,shoes,0.804184017746012,1,0.804184017746012,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",1924,0.94555897,4.0,0.316
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",3,HT1_S004,were,0.6373208897087206,1,0.6373208897087206,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2380,0.94555897,4.0,0.316
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",3,HT1_S004,very,0.6229135652835687,1,0.6229135652835687,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2287,0.94555897,4.0,0.316
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",3,HT1_S004,dirty,0.7048919914453913,1,0.7048919914453913,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",508,0.94555897,4.0,0.316
Single talker,CMN_M_043,5,HT1_S004,shoes,0.7863289076245303,0,0.7863289076245303,CMN_M_043,1943,1.0027552,4.0,0.316
Single talker,CMN_M_043,5,HT1_S004,were,0.7623605248238561,1,0.7623605248238561,CMN_M_043,2399,1.0027552,4.0,0.316
Single talker,CMN_M_043,5,HT1_S004,very,0.7706299790974178,0,0.7706299790974178,CMN_M_043,2325,1.0027552,4.0,0.316
Single talker,CMN_M_043,5,HT1_S004,dirty,0.6788781242330685,1,0.6788781242330685,CMN_M_043,527,1.0027552,4.0,0.316
Single talker,CMN_M_032,4,HT1_S004,shoes,0.7486276640532014,1,0.7486276640532014,CMN_M_032,1933,0.992998,4.0,0.316
Single talker,CMN_M_032,4,HT1_S004,were,0.6021430598703068,1,0.6021430598703068,CMN_M_032,2389,0.992998,4.0,0.316
Single talker,CMN_M_032,4,HT1_S004,very,0.5206263889771645,1,0.5206263889771645,CMN_M_032,2305,0.992998,4.0,0.316
Single talker,CMN_M_032,4,HT1_S004,dirty,0.6912655561219992,1,0.6912655561219992,CMN_M_032,517,0.992998,4.0,0.316
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",3,HT1_S004,shoes,0.804184017746012,1,0.804184017746012,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",1924,0.94555897,4.0,0.316
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",3,HT1_S004,were,0.6373208897087206,1,0.6373208897087206,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2380,0.94555897,4.0,0.316
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",3,HT1_S004,very,0.6229135652835687,1,0.6229135652835687,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2287,0.94555897,4.0,0.316
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",3,HT1_S004,dirty,0.7048919914453913,1,0.7048919914453913,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",508,0.94555897,4.0,0.316
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",3,HT1_S004,shoes,0.804184017746012,1,0.804184017746012,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",1924,0.94555897,4.0,0.316
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",3,HT1_S004,were,0.6373208897087206,1,0.6373208897087206,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2380,0.94555897,4.0,0.316
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",3,HT1_S004,very,0.6229135652835687,1,0.6229135652835687,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2287,0.94555897,4.0,0.316
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",3,HT1_S004,dirty,0.7048919914453913,1,0.7048919914453913,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",508,0.94555897,4.0,0.316
Single talker,CMN_M_043,6,HT1_S004,shoes,0.7214968211397328,1,0.7214968211397328,CMN_M_043,1944,1.0027552,4.0,0.316
Single talker,CMN_M_043,6,HT1_S004,were,0.5312548144680439,1,0.5312548144680439,CMN_M_043,2400,1.0027552,4.0,0.316
Single talker,CMN_M_043,6,HT1_S004,very,0.5120046557288874,1,0.5120046557288874,CMN_M_043,2327,1.0027552,4.0,0.316
Single talker,CMN_M_043,6,HT1_S004,dirty,0.5835046447945302,1,0.5835046447945302,CMN_M_043,528,1.0027552,4.0,0.316
Single talker,CMN_M_032,5,HT1_S004,shoes,0.7216827050893584,1,0.7216827050893584,CMN_M_032,1934,0.992998,4.0,0.316
Single talker,CMN_M_032,5,HT1_S004,were,0.5615724961120562,1,0.5615724961120562,CMN_M_032,2390,0.992998,4.0,0.316
Single talker,CMN_M_032,5,HT1_S004,very,0.6432258217397891,1,0.6432258217397891,CMN_M_032,2307,0.992998,4.0,0.316
Single talker,CMN_M_032,5,HT1_S004,dirty,0.6455284373266467,1,0.6455284373266467,CMN_M_032,518,0.992998,4.0,0.316
Single talker,CMN_M_043,6,HT1_S004,shoes,0.7214968211397328,1,0.7214968211397328,CMN_M_043,1944,1.0027552,4.0,0.316
Single talker,CMN_M_043,6,HT1_S004,were,0.5312548144680439,1,0.5312548144680439,CMN_M_043,2400,1.0027552,4.0,0.316
Single talker,CMN_M_043,6,HT1_S004,very,0.5120046557288874,1,0.5120046557288874,CMN_M_043,2327,1.0027552,4.0,0.316
Single talker,CMN_M_043,6,HT1_S004,dirty,0.5835046447945302,1,0.5835046447945302,CMN_M_043,528,1.0027552,4.0,0.316
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",3,HT1_S004,shoes,0.804184017746012,1,0.804184017746012,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",1924,0.94555897,4.0,0.316
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",3,HT1_S004,were,0.6373208897087206,1,0.6373208897087206,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2380,0.94555897,4.0,0.316
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",3,HT1_S004,very,0.6229135652835687,1,0.6229135652835687,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2287,0.94555897,4.0,0.316
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",3,HT1_S004,dirty,0.7048919914453913,1,0.7048919914453913,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",508,0.94555897,4.0,0.316
Single talker,CMN_M_035,3,HT1_S004,shoes,0.7216827050893584,1,0.7216827050893584,CMN_M_035,1936,0.89423186,4.0,0.316
Single talker,CMN_M_035,3,HT1_S004,were,0.5615724961120562,1,0.5615724961120562,CMN_M_035,2392,0.89423186,4.0,0.316
Single talker,CMN_M_035,3,HT1_S004,very,0.6432258217397891,1,0.6432258217397891,CMN_M_035,2311,0.89423186,4.0,0.316
Single talker,CMN_M_035,3,HT1_S004,dirty,0.6455284373266467,1,0.6455284373266467,CMN_M_035,520,0.89423186,4.0,0.316
Single talker,CMN_M_037,4,HT1_S004,shoes,0.7214968211397328,0,0.7214968211397328,CMN_M_037,1940,0.79491776,4.0,0.316
Single talker,CMN_M_037,4,HT1_S004,were,0.5312548144680439,0,0.5312548144680439,CMN_M_037,2396,0.79491776,4.0,0.316
Single talker,CMN_M_037,4,HT1_S004,very,0.5120046557288874,0,0.5120046557288874,CMN_M_037,2319,0.79491776,4.0,0.316
Single talker,CMN_M_037,4,HT1_S004,dirty,0.5835046447945302,0,0.5835046447945302,CMN_M_037,524,0.79491776,4.0,0.316
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_032",5,HT1_S004,shoes,0.7481654003181764,1,0.7481654003181764,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",1923,0.9607805,4.0,0.316
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_032",5,HT1_S004,were,0.6941453186225273,1,0.6941453186225273,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",2379,0.9607805,4.0,0.316
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_032",5,HT1_S004,very,0.7040410117952005,1,0.7040410117952005,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",2285,0.9607805,4.0,0.316
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_032",5,HT1_S004,dirty,0.666935689456744,1,0.666935689456744,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",507,0.9607805,4.0,0.316
Single talker,CMN_M_037,5,HT1_S004,shoes,0.702130684197113,1,0.702130684197113,CMN_M_037,1941,0.79491776,4.0,0.316
Single talker,CMN_M_037,5,HT1_S004,were,0.6881257687649186,1,0.6881257687649186,CMN_M_037,2397,0.79491776,4.0,0.316
Single talker,CMN_M_037,5,HT1_S004,very,0.618417625293626,1,0.618417625293626,CMN_M_037,2321,0.79491776,4.0,0.316
Single talker,CMN_M_037,5,HT1_S004,dirty,0.6091892461362335,1,0.6091892461362335,CMN_M_037,525,0.79491776,4.0,0.316
Single talker,CMN_M_021,6,HT1_S004,shoes,0.798945458974604,1,0.798945458974604,CMN_M_021,1932,1.0277283,4.0,0.316
Single talker,CMN_M_021,6,HT1_S004,were,0.6055325098471984,1,0.6055325098471984,CMN_M_021,2388,1.0277283,4.0,0.316
Single talker,CMN_M_021,6,HT1_S004,very,0.580325746043147,1,0.580325746043147,CMN_M_021,2303,1.0277283,4.0,0.316
Single talker,CMN_M_021,6,HT1_S004,dirty,0.6309403048511476,1,0.6309403048511476,CMN_M_021,516,1.0277283,4.0,0.316
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_043, CMN_M_037, CMN_M_035",3,HT1_S004,shoes,0.804184017746012,1,0.804184017746012,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",1924,0.94555897,4.0,0.316
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_043, CMN_M_037, CMN_M_035",3,HT1_S004,were,0.6373208897087206,1,0.6373208897087206,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2380,0.94555897,4.0,0.316
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_043, CMN_M_037, CMN_M_035",3,HT1_S004,very,0.6229135652835687,1,0.6229135652835687,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2287,0.94555897,4.0,0.316
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_043, CMN_M_037, CMN_M_035",3,HT1_S004,dirty,0.7048919914453913,1,0.7048919914453913,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",508,0.94555897,4.0,0.316
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_037, CMN_M_032, CMN_M_035",4,HT1_S004,shoes,0.7491225058187514,1,0.7491225058187514,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",1921,0.9422464,4.0,0.316
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_037, CMN_M_032, CMN_M_035",4,HT1_S004,were,0.6679607959647056,1,0.6679607959647056,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2377,0.9422464,4.0,0.316
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_037, CMN_M_032, CMN_M_035",4,HT1_S004,very,0.6460567407911046,1,0.6460567407911046,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2281,0.9422464,4.0,0.316
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_037, CMN_M_032, CMN_M_035",4,HT1_S004,dirty,0.6765424598932458,1,0.6765424598932458,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",505,0.9422464,4.0,0.316
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037, CMN_M_016",3,HT1_S004,shoes,0.804184017746012,1,0.804184017746012,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",1924,0.94555897,4.0,0.316
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037, CMN_M_016",3,HT1_S004,were,0.6373208897087206,1,0.6373208897087206,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2380,0.94555897,4.0,0.316
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037, CMN_M_016",3,HT1_S004,very,0.6229135652835687,1,0.6229135652835687,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2287,0.94555897,4.0,0.316
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037, CMN_M_016",3,HT1_S004,dirty,0.7048919914453913,0,0.7048919914453913,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",508,0.94555897,4.0,0.316
Single talker,CMN_M_037,5,HT1_S004,shoes,0.702130684197113,1,0.702130684197113,CMN_M_037,1941,0.79491776,4.0,0.316
Single talker,CMN_M_037,5,HT1_S004,were,0.6881257687649186,1,0.6881257687649186,CMN_M_037,2397,0.79491776,4.0,0.316
Single talker,CMN_M_037,5,HT1_S004,very,0.618417625293626,1,0.618417625293626,CMN_M_037,2321,0.79491776,4.0,0.316
Single talker,CMN_M_037,5,HT1_S004,dirty,0.6091892461362335,1,0.6091892461362335,CMN_M_037,525,0.79491776,4.0,0.316
Single talker,CMN_M_035,4,HT1_S004,shoes,0.7863289076245303,1,0.7863289076245303,CMN_M_035,1937,0.89423186,4.0,0.316
Single talker,CMN_M_035,4,HT1_S004,were,0.7623605248238561,1,0.7623605248238561,CMN_M_035,2393,0.89423186,4.0,0.316
Single talker,CMN_M_035,4,HT1_S004,very,0.7706299790974178,1,0.7706299790974178,CMN_M_035,2313,0.89423186,4.0,0.316
Single talker,CMN_M_035,4,HT1_S004,dirty,0.6788781242330685,1,0.6788781242330685,CMN_M_035,521,0.89423186,4.0,0.316
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_032, CMN_M_021, CMN_M_016",6,HT1_S004,shoes,0.7893379027656758,1,0.7893379027656758,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",1922,0.9779411,4.0,0.316
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_032, CMN_M_021, CMN_M_016",6,HT1_S004,were,0.6609164648701896,1,0.6609164648701896,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",2378,0.9779411,4.0,0.316
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_032, CMN_M_021, CMN_M_016",6,HT1_S004,very,0.6278936966117774,1,0.6278936966117774,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",2283,0.9779411,4.0,0.316
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_032, CMN_M_021, CMN_M_016",6,HT1_S004,dirty,0.6560220128236967,1,0.6560220128236967,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",506,0.9779411,4.0,0.316
Multi-talker,"CMN_M_021, CMN_M_037, CMN_M_016, CMN_M_043, CMN_M_035",3,HT1_S004,shoes,0.804184017746012,1,0.804184017746012,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",1924,0.94555897,4.0,0.316
Multi-talker,"CMN_M_021, CMN_M_037, CMN_M_016, CMN_M_043, CMN_M_035",3,HT1_S004,were,0.6373208897087206,1,0.6373208897087206,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2380,0.94555897,4.0,0.316
Multi-talker,"CMN_M_021, CMN_M_037, CMN_M_016, CMN_M_043, CMN_M_035",3,HT1_S004,very,0.6229135652835687,1,0.6229135652835687,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2287,0.94555897,4.0,0.316
Multi-talker,"CMN_M_021, CMN_M_037, CMN_M_016, CMN_M_043, CMN_M_035",3,HT1_S004,dirty,0.7048919914453913,1,0.7048919914453913,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",508,0.94555897,4.0,0.316
Single talker,CMN_M_037,3,HT1_S004,shoes,0.8461797692026493,1,0.8461797692026493,CMN_M_037,1939,0.79491776,4.0,0.316
Single talker,CMN_M_037,3,HT1_S004,were,0.6810685060698978,1,0.6810685060698978,CMN_M_037,2395,0.79491776,4.0,0.316
Single talker,CMN_M_037,3,HT1_S004,very,0.7118479446220577,1,0.7118479446220577,CMN_M_037,2317,0.79491776,4.0,0.316
Single talker,CMN_M_037,3,HT1_S004,dirty,0.737359870402973,1,0.737359870402973,CMN_M_037,523,0.79491776,4.0,0.316
Single talker,CMN_M_035,3,HT1_S004,shoes,0.7216827050893584,1,0.7216827050893584,CMN_M_035,1936,0.89423186,4.0,0.316
Single talker,CMN_M_035,3,HT1_S004,were,0.5615724961120562,1,0.5615724961120562,CMN_M_035,2392,0.89423186,4.0,0.316
Single talker,CMN_M_035,3,HT1_S004,very,0.6432258217397891,1,0.6432258217397891,CMN_M_035,2311,0.89423186,4.0,0.316
Single talker,CMN_M_035,3,HT1_S004,dirty,0.6455284373266467,1,0.6455284373266467,CMN_M_035,520,0.89423186,4.0,0.316
Single talker,CMN_M_021,5,HT1_S004,shoes,0.7914286896035304,1,0.7914286896035304,CMN_M_021,1931,1.0277283,4.0,0.316
Single talker,CMN_M_021,5,HT1_S004,were,0.7871101141869051,1,0.7871101141869051,CMN_M_021,2387,1.0277283,4.0,0.316
Single talker,CMN_M_021,5,HT1_S004,very,0.7513385879784474,1,0.7513385879784474,CMN_M_021,2301,1.0277283,4.0,0.316
Single talker,CMN_M_021,5,HT1_S004,dirty,0.6925906129115871,1,0.6925906129115871,CMN_M_021,515,1.0277283,4.0,0.316
Multi-talker,"CMN_M_021, CMN_M_016, CMN_M_037, CMN_M_032, CMN_M_043",5,HT1_S004,shoes,0.7481654003181764,1,0.7481654003181764,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",1923,0.9607805,4.0,0.316
Multi-talker,"CMN_M_021, CMN_M_016, CMN_M_037, CMN_M_032, CMN_M_043",5,HT1_S004,were,0.6941453186225273,1,0.6941453186225273,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",2379,0.9607805,4.0,0.316
Multi-talker,"CMN_M_021, CMN_M_016, CMN_M_037, CMN_M_032, CMN_M_043",5,HT1_S004,very,0.7040410117952005,1,0.7040410117952005,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",2285,0.9607805,4.0,0.316
Multi-talker,"CMN_M_021, CMN_M_016, CMN_M_037, CMN_M_032, CMN_M_043",5,HT1_S004,dirty,0.666935689456744,1,0.666935689456744,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",507,0.9607805,4.0,0.316
