Condition2,TrainingTalkerID,TestTalkerID,SentenceID,Keyword,distance_min,IsCorrect,similarity,TrainingTalkerID1,trial,variability_1,tau,k
Multi-talker,"CMN_M_032, CMN_M_021, CMN_M_016, CMN_M_043, CMN_M_035",6,HT1_S004,shoes,0.7078008712865954,1,0.7078008712865954,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",2242,0.94193923,0.5,0.631
Multi-talker,"CMN_M_032, CMN_M_021, CMN_M_016, CMN_M_043, CMN_M_035",6,HT1_S004,were,0.3524231412897696,1,0.3524231412897696,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",2774,0.94193923,0.5,0.631
Multi-talker,"CMN_M_032, CMN_M_021, CMN_M_016, CMN_M_043, CMN_M_035",6,HT1_S004,very,0.38382983283042965,1,0.38382983283042965,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",2663,0.94193923,0.5,0.631
Multi-talker,"CMN_M_032, CMN_M_021, CMN_M_016, CMN_M_043, CMN_M_035",6,HT1_S004,dirty,0.6873152834212464,1,0.6873152834212464,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",590,0.94193923,0.5,0.631
Single talker,CMN_M_016,3,HT1_S004,shoes,0.8419450379033122,0,0.8419450379033122,CMN_M_016,2245,0.9552199,0.5,0.631
Single talker,CMN_M_016,3,HT1_S004,were,0.8935699827984199,1,0.8935699827984199,CMN_M_016,2777,0.9552199,0.5,0.631
Single talker,CMN_M_016,3,HT1_S004,very,0.5808429691999868,1,0.5808429691999868,CMN_M_016,2669,0.9552199,0.5,0.631
Single talker,CMN_M_016,3,HT1_S004,dirty,0.8131773754451679,1,0.8131773754451679,CMN_M_016,593,0.9552199,0.5,0.631
Single talker,CMN_M_021,5,HT1_S004,shoes,0.5136001167827762,1,0.5136001167827762,CMN_M_021,2251,0.95251703,0.5,0.631
Single talker,CMN_M_021,5,HT1_S004,were,0.8417178610019671,1,0.8417178610019671,CMN_M_021,2783,0.95251703,0.5,0.631
Single talker,CMN_M_021,5,HT1_S004,very,0.7521517206332363,1,0.7521517206332363,CMN_M_021,2681,0.95251703,0.5,0.631
Single talker,CMN_M_021,5,HT1_S004,dirty,0.7855707719529644,1,0.7855707719529644,CMN_M_021,599,0.95251703,0.5,0.631
Talker-specific,CMN_M_043,4,HT1_S004,shoes,1.0,1,1.0,CMN_M_043,2268,0.9281361,0.5,0.631
Talker-specific,CMN_M_043,4,HT1_S004,were,1.0,1,1.0,CMN_M_043,2800,0.9281361,0.5,0.631
Talker-specific,CMN_M_043,4,HT1_S004,very,1.0,1,1.0,CMN_M_043,2715,0.9281361,0.5,0.631
Talker-specific,CMN_M_043,4,HT1_S004,dirty,1.0,1,1.0,CMN_M_043,616,0.9281361,0.5,0.631
Single talker,CMN_M_016,5,HT1_S004,shoes,0.4226633148672526,1,0.4226633148672526,CMN_M_016,2247,0.9552199,0.5,0.631
Single talker,CMN_M_016,5,HT1_S004,were,0.8914510546617493,1,0.8914510546617493,CMN_M_016,2779,0.9552199,0.5,0.631
Single talker,CMN_M_016,5,HT1_S004,very,0.8066231774110348,1,0.8066231774110348,CMN_M_016,2673,0.9552199,0.5,0.631
Single talker,CMN_M_016,5,HT1_S004,dirty,0.8005183757599981,1,0.8005183757599981,CMN_M_016,595,0.9552199,0.5,0.631
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035, CMN_M_032",4,HT1_S004,shoes,0.8513977552369961,1,0.8513977552369961,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2241,0.9454924,0.5,0.631
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035, CMN_M_032",4,HT1_S004,were,0.887456337834795,1,0.887456337834795,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2773,0.9454924,0.5,0.631
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035, CMN_M_032",4,HT1_S004,very,0.7661422490822234,1,0.7661422490822234,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2661,0.9454924,0.5,0.631
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035, CMN_M_032",4,HT1_S004,dirty,0.892205085640658,1,0.892205085640658,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",589,0.9454924,0.5,0.631
Talker-specific,CMN_M_037,6,HT1_S004,shoes,1.0,1,1.0,CMN_M_037,2267,0.9458278,0.5,0.631
Talker-specific,CMN_M_037,6,HT1_S004,were,1.0,1,1.0,CMN_M_037,2799,0.9458278,0.5,0.631
Talker-specific,CMN_M_037,6,HT1_S004,very,1.0,1,1.0,CMN_M_037,2713,0.9458278,0.5,0.631
Talker-specific,CMN_M_037,6,HT1_S004,dirty,1.0,1,1.0,CMN_M_037,615,0.9458278,0.5,0.631
Single talker,CMN_M_032,5,HT1_S004,shoes,0.3919895563565317,1,0.3919895563565317,CMN_M_032,2254,0.92930585,0.5,0.631
Single talker,CMN_M_032,5,HT1_S004,were,0.8048041451413801,1,0.8048041451413801,CMN_M_032,2786,0.92930585,0.5,0.631
Single talker,CMN_M_032,5,HT1_S004,very,0.6223366794012993,1,0.6223366794012993,CMN_M_032,2687,0.92930585,0.5,0.631
Single talker,CMN_M_032,5,HT1_S004,dirty,0.889262315933416,1,0.889262315933416,CMN_M_032,602,0.92930585,0.5,0.631
Single talker,CMN_M_021,4,HT1_S004,shoes,0.8140749993004402,1,0.8140749993004402,CMN_M_021,2250,0.95251703,0.5,0.631
Single talker,CMN_M_021,4,HT1_S004,were,0.7488973748944502,1,0.7488973748944502,CMN_M_021,2782,0.95251703,0.5,0.631
Single talker,CMN_M_021,4,HT1_S004,very,0.5084052392218565,1,0.5084052392218565,CMN_M_021,2679,0.95251703,0.5,0.631
Single talker,CMN_M_021,4,HT1_S004,dirty,0.8241726392622922,1,0.8241726392622922,CMN_M_021,598,0.95251703,0.5,0.631
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",3,HT1_S004,shoes,0.8513977552369961,1,0.8513977552369961,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2244,0.94525766,0.5,0.631
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",3,HT1_S004,were,0.8935699827984199,1,0.8935699827984199,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2776,0.94525766,0.5,0.631
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",3,HT1_S004,very,0.7661422490822234,1,0.7661422490822234,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2667,0.94525766,0.5,0.631
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",3,HT1_S004,dirty,0.889262315933416,1,0.889262315933416,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",592,0.94525766,0.5,0.631
Talker-specific,CMN_M_035,5,HT1_S004,shoes,1.0,1,1.0,CMN_M_035,2266,0.9443533,0.5,0.631
Talker-specific,CMN_M_035,5,HT1_S004,were,1.0,1,1.0,CMN_M_035,2798,0.9443533,0.5,0.631
Talker-specific,CMN_M_035,5,HT1_S004,very,1.0,1,1.0,CMN_M_035,2711,0.9443533,0.5,0.631
Talker-specific,CMN_M_035,5,HT1_S004,dirty,1.0,1,1.0,CMN_M_035,614,0.9443533,0.5,0.631
Single talker,CMN_M_043,5,HT1_S004,shoes,0.4965856401534336,0,0.4965856401534336,CMN_M_043,2263,0.9281361,0.5,0.631
Single talker,CMN_M_043,5,HT1_S004,were,0.7970636363847239,1,0.7970636363847239,CMN_M_043,2795,0.9281361,0.5,0.631
Single talker,CMN_M_043,5,HT1_S004,very,0.6573522227870795,0,0.6573522227870795,CMN_M_043,2705,0.9281361,0.5,0.631
Single talker,CMN_M_043,5,HT1_S004,dirty,0.892205085640658,1,0.892205085640658,CMN_M_043,611,0.9281361,0.5,0.631
Single talker,CMN_M_032,4,HT1_S004,shoes,0.8513977552369961,1,0.8513977552369961,CMN_M_032,2253,0.92930585,0.5,0.631
Single talker,CMN_M_032,4,HT1_S004,were,0.887456337834795,1,0.887456337834795,CMN_M_032,2785,0.92930585,0.5,0.631
Single talker,CMN_M_032,4,HT1_S004,very,0.7661422490822234,1,0.7661422490822234,CMN_M_032,2685,0.92930585,0.5,0.631
Single talker,CMN_M_032,4,HT1_S004,dirty,0.8542250621420843,1,0.8542250621420843,CMN_M_032,601,0.92930585,0.5,0.631
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",3,HT1_S004,shoes,0.8513977552369961,1,0.8513977552369961,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2244,0.94525766,0.5,0.631
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",3,HT1_S004,were,0.8935699827984199,1,0.8935699827984199,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2776,0.94525766,0.5,0.631
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",3,HT1_S004,very,0.7661422490822234,1,0.7661422490822234,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2667,0.94525766,0.5,0.631
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",3,HT1_S004,dirty,0.889262315933416,1,0.889262315933416,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",592,0.94525766,0.5,0.631
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",3,HT1_S004,shoes,0.8513977552369961,1,0.8513977552369961,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2244,0.94525766,0.5,0.631
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",3,HT1_S004,were,0.8935699827984199,1,0.8935699827984199,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2776,0.94525766,0.5,0.631
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",3,HT1_S004,very,0.7661422490822234,1,0.7661422490822234,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2667,0.94525766,0.5,0.631
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",3,HT1_S004,dirty,0.889262315933416,1,0.889262315933416,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",592,0.94525766,0.5,0.631
Single talker,CMN_M_043,6,HT1_S004,shoes,0.7078008712865954,1,0.7078008712865954,CMN_M_043,2264,0.9281361,0.5,0.631
Single talker,CMN_M_043,6,HT1_S004,were,0.14458271068000406,1,0.14458271068000406,CMN_M_043,2796,0.9281361,0.5,0.631
Single talker,CMN_M_043,6,HT1_S004,very,0.13808018409888498,1,0.13808018409888498,CMN_M_043,2707,0.9281361,0.5,0.631
Single talker,CMN_M_043,6,HT1_S004,dirty,0.6873152834212464,1,0.6873152834212464,CMN_M_043,612,0.9281361,0.5,0.631
Talker-specific,CMN_M_032,3,HT1_S004,shoes,1.0,1,1.0,CMN_M_032,2265,0.92930585,0.5,0.631
Talker-specific,CMN_M_032,3,HT1_S004,were,1.0,1,1.0,CMN_M_032,2797,0.92930585,0.5,0.631
Talker-specific,CMN_M_032,3,HT1_S004,very,1.0,1,1.0,CMN_M_032,2709,0.92930585,0.5,0.631
Talker-specific,CMN_M_032,3,HT1_S004,dirty,1.0,1,1.0,CMN_M_032,613,0.92930585,0.5,0.631
Talker-specific,CMN_M_035,5,HT1_S004,shoes,1.0,1,1.0,CMN_M_035,2266,0.9443533,0.5,0.631
Talker-specific,CMN_M_035,5,HT1_S004,were,1.0,1,1.0,CMN_M_035,2798,0.9443533,0.5,0.631
Talker-specific,CMN_M_035,5,HT1_S004,very,1.0,1,1.0,CMN_M_035,2711,0.9443533,0.5,0.631
Talker-specific,CMN_M_035,5,HT1_S004,dirty,1.0,1,1.0,CMN_M_035,614,0.9443533,0.5,0.631
Single talker,CMN_M_032,5,HT1_S004,shoes,0.3919895563565317,1,0.3919895563565317,CMN_M_032,2254,0.92930585,0.5,0.631
Single talker,CMN_M_032,5,HT1_S004,were,0.8048041451413801,1,0.8048041451413801,CMN_M_032,2786,0.92930585,0.5,0.631
Single talker,CMN_M_032,5,HT1_S004,very,0.6223366794012993,1,0.6223366794012993,CMN_M_032,2687,0.92930585,0.5,0.631
Single talker,CMN_M_032,5,HT1_S004,dirty,0.889262315933416,1,0.889262315933416,CMN_M_032,602,0.92930585,0.5,0.631
Single talker,CMN_M_043,6,HT1_S004,shoes,0.7078008712865954,1,0.7078008712865954,CMN_M_043,2264,0.9281361,0.5,0.631
Single talker,CMN_M_043,6,HT1_S004,were,0.14458271068000406,1,0.14458271068000406,CMN_M_043,2796,0.9281361,0.5,0.631
Single talker,CMN_M_043,6,HT1_S004,very,0.13808018409888498,1,0.13808018409888498,CMN_M_043,2707,0.9281361,0.5,0.631
Single talker,CMN_M_043,6,HT1_S004,dirty,0.6873152834212464,1,0.6873152834212464,CMN_M_043,612,0.9281361,0.5,0.631
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",3,HT1_S004,shoes,0.8513977552369961,1,0.8513977552369961,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2244,0.94525766,0.5,0.631
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",3,HT1_S004,were,0.8935699827984199,1,0.8935699827984199,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2776,0.94525766,0.5,0.631
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",3,HT1_S004,very,0.7661422490822234,1,0.7661422490822234,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2667,0.94525766,0.5,0.631
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",3,HT1_S004,dirty,0.889262315933416,1,0.889262315933416,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",592,0.94525766,0.5,0.631
Single talker,CMN_M_035,3,HT1_S004,shoes,0.3919895563565317,1,0.3919895563565317,CMN_M_035,2256,0.9443533,0.5,0.631
Single talker,CMN_M_035,3,HT1_S004,were,0.8048041451413801,1,0.8048041451413801,CMN_M_035,2788,0.9443533,0.5,0.631
Single talker,CMN_M_035,3,HT1_S004,very,0.6223366794012993,1,0.6223366794012993,CMN_M_035,2691,0.9443533,0.5,0.631
Single talker,CMN_M_035,3,HT1_S004,dirty,0.889262315933416,1,0.889262315933416,CMN_M_035,604,0.9443533,0.5,0.631
Single talker,CMN_M_037,4,HT1_S004,shoes,0.7078008712865954,0,0.7078008712865954,CMN_M_037,2260,0.9458278,0.5,0.631
Single talker,CMN_M_037,4,HT1_S004,were,0.14458271068000406,0,0.14458271068000406,CMN_M_037,2792,0.9458278,0.5,0.631
Single talker,CMN_M_037,4,HT1_S004,very,0.13808018409888498,0,0.13808018409888498,CMN_M_037,2699,0.9458278,0.5,0.631
Single talker,CMN_M_037,4,HT1_S004,dirty,0.6873152834212464,0,0.6873152834212464,CMN_M_037,608,0.9458278,0.5,0.631
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_032",5,HT1_S004,shoes,0.5136001167827762,1,0.5136001167827762,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",2243,0.9422178,0.5,0.631
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_032",5,HT1_S004,were,0.8914510546617493,1,0.8914510546617493,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",2775,0.9422178,0.5,0.631
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_032",5,HT1_S004,very,0.8066231774110348,1,0.8066231774110348,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",2665,0.9422178,0.5,0.631
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_032",5,HT1_S004,dirty,0.892205085640658,1,0.892205085640658,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",591,0.9422178,0.5,0.631
Single talker,CMN_M_037,5,HT1_S004,shoes,0.1800915760848525,1,0.1800915760848525,CMN_M_037,2261,0.9458278,0.5,0.631
Single talker,CMN_M_037,5,HT1_S004,were,0.32300610478009634,1,0.32300610478009634,CMN_M_037,2793,0.9458278,0.5,0.631
Single talker,CMN_M_037,5,HT1_S004,very,0.38382983283042965,1,0.38382983283042965,CMN_M_037,2701,0.9458278,0.5,0.631
Single talker,CMN_M_037,5,HT1_S004,dirty,0.6601573725087315,1,0.6601573725087315,CMN_M_037,609,0.9458278,0.5,0.631
Talker-specific,CMN_M_032,3,HT1_S004,shoes,1.0,1,1.0,CMN_M_032,2265,0.92930585,0.5,0.631
Talker-specific,CMN_M_032,3,HT1_S004,were,1.0,1,1.0,CMN_M_032,2797,0.92930585,0.5,0.631
Talker-specific,CMN_M_032,3,HT1_S004,very,1.0,1,1.0,CMN_M_032,2709,0.92930585,0.5,0.631
Talker-specific,CMN_M_032,3,HT1_S004,dirty,1.0,1,1.0,CMN_M_032,613,0.92930585,0.5,0.631
Single talker,CMN_M_021,6,HT1_S004,shoes,0.3964513606573754,1,0.3964513606573754,CMN_M_021,2252,0.95251703,0.5,0.631
Single talker,CMN_M_021,6,HT1_S004,were,0.3524231412897696,1,0.3524231412897696,CMN_M_021,2784,0.95251703,0.5,0.631
Single talker,CMN_M_021,6,HT1_S004,very,0.336034883169326,1,0.336034883169326,CMN_M_021,2683,0.95251703,0.5,0.631
Single talker,CMN_M_021,6,HT1_S004,dirty,0.652757874499538,1,0.652757874499538,CMN_M_021,600,0.95251703,0.5,0.631
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_043, CMN_M_037, CMN_M_035",3,HT1_S004,shoes,0.8513977552369961,1,0.8513977552369961,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2244,0.94525766,0.5,0.631
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_043, CMN_M_037, CMN_M_035",3,HT1_S004,were,0.8935699827984199,1,0.8935699827984199,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2776,0.94525766,0.5,0.631
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_043, CMN_M_037, CMN_M_035",3,HT1_S004,very,0.7661422490822234,1,0.7661422490822234,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2667,0.94525766,0.5,0.631
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_043, CMN_M_037, CMN_M_035",3,HT1_S004,dirty,0.889262315933416,1,0.889262315933416,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",592,0.94525766,0.5,0.631
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_037, CMN_M_032, CMN_M_035",4,HT1_S004,shoes,0.8513977552369961,1,0.8513977552369961,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2241,0.9454924,0.5,0.631
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_037, CMN_M_032, CMN_M_035",4,HT1_S004,were,0.887456337834795,1,0.887456337834795,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2773,0.9454924,0.5,0.631
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_037, CMN_M_032, CMN_M_035",4,HT1_S004,very,0.7661422490822234,1,0.7661422490822234,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2661,0.9454924,0.5,0.631
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_037, CMN_M_032, CMN_M_035",4,HT1_S004,dirty,0.892205085640658,1,0.892205085640658,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",589,0.9454924,0.5,0.631
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037, CMN_M_016",3,HT1_S004,shoes,0.8513977552369961,1,0.8513977552369961,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2244,0.94525766,0.5,0.631
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037, CMN_M_016",3,HT1_S004,were,0.8935699827984199,1,0.8935699827984199,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2776,0.94525766,0.5,0.631
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037, CMN_M_016",3,HT1_S004,very,0.7661422490822234,1,0.7661422490822234,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2667,0.94525766,0.5,0.631
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037, CMN_M_016",3,HT1_S004,dirty,0.889262315933416,0,0.889262315933416,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",592,0.94525766,0.5,0.631
Single talker,CMN_M_037,5,HT1_S004,shoes,0.1800915760848525,1,0.1800915760848525,CMN_M_037,2261,0.9458278,0.5,0.631
Single talker,CMN_M_037,5,HT1_S004,were,0.32300610478009634,1,0.32300610478009634,CMN_M_037,2793,0.9458278,0.5,0.631
Single talker,CMN_M_037,5,HT1_S004,very,0.38382983283042965,1,0.38382983283042965,CMN_M_037,2701,0.9458278,0.5,0.631
Single talker,CMN_M_037,5,HT1_S004,dirty,0.6601573725087315,1,0.6601573725087315,CMN_M_037,609,0.9458278,0.5,0.631
Single talker,CMN_M_035,4,HT1_S004,shoes,0.4965856401534336,1,0.4965856401534336,CMN_M_035,2257,0.9443533,0.5,0.631
Single talker,CMN_M_035,4,HT1_S004,were,0.7970636363847239,1,0.7970636363847239,CMN_M_035,2789,0.9443533,0.5,0.631
Single talker,CMN_M_035,4,HT1_S004,very,0.6573522227870795,1,0.6573522227870795,CMN_M_035,2693,0.9443533,0.5,0.631
Single talker,CMN_M_035,4,HT1_S004,dirty,0.892205085640658,1,0.892205085640658,CMN_M_035,605,0.9443533,0.5,0.631
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_032, CMN_M_021, CMN_M_016",6,HT1_S004,shoes,0.7078008712865954,1,0.7078008712865954,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",2242,0.94193923,0.5,0.631
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_032, CMN_M_021, CMN_M_016",6,HT1_S004,were,0.3524231412897696,1,0.3524231412897696,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",2774,0.94193923,0.5,0.631
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_032, CMN_M_021, CMN_M_016",6,HT1_S004,very,0.38382983283042965,1,0.38382983283042965,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",2663,0.94193923,0.5,0.631
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_032, CMN_M_021, CMN_M_016",6,HT1_S004,dirty,0.6873152834212464,1,0.6873152834212464,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",590,0.94193923,0.5,0.631
