Condition2,TrainingTalkerID,TestTalkerID,SentenceID,Keyword,distance_min,IsCorrect,similarity,TrainingTalkerID1,trial,variability_1,tau,k
Multi-talker,"CMN_M_032, CMN_M_021, CMN_M_016, CMN_M_043, CMN_M_035",6,HT1_S004,shoes,0.9921388868168876,1,0.9921388868168876,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",2242,0.9779411,8.0,0.02
Multi-talker,"CMN_M_032, CMN_M_021, CMN_M_016, CMN_M_043, CMN_M_035",6,HT1_S004,were,0.9864071634600182,1,0.9864071634600182,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",2774,0.9779411,8.0,0.02
Multi-talker,"CMN_M_032, CMN_M_021, CMN_M_016, CMN_M_043, CMN_M_035",6,HT1_S004,very,0.9797068655451756,1,0.9797068655451756,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",2663,0.9779411,8.0,0.02
Multi-talker,"CMN_M_032, CMN_M_021, CMN_M_016, CMN_M_043, CMN_M_035",6,HT1_S004,dirty,0.9816789539699675,1,0.9816789539699675,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",590,0.9779411,8.0,0.02
Single talker,CMN_M_016,3,HT1_S004,shoes,0.9918731535455303,0,0.9918731535455303,CMN_M_016,2245,0.9234932,8.0,0.02
Single talker,CMN_M_016,3,HT1_S004,were,0.9852628564211356,1,0.9852628564211356,CMN_M_016,2777,0.9234932,8.0,0.02
Single talker,CMN_M_016,3,HT1_S004,very,0.9778921399837686,1,0.9778921399837686,CMN_M_016,2669,0.9234932,8.0,0.02
Single talker,CMN_M_016,3,HT1_S004,dirty,0.9875332268826176,1,0.9875332268826176,CMN_M_016,593,0.9234932,8.0,0.02
Single talker,CMN_M_021,5,HT1_S004,shoes,0.9855836536248953,1,0.9855836536248953,CMN_M_021,2251,1.0277283,8.0,0.02
Single talker,CMN_M_021,5,HT1_S004,were,0.9859629530058265,1,0.9859629530058265,CMN_M_021,2783,1.0277283,8.0,0.02
Single talker,CMN_M_021,5,HT1_S004,very,0.9825529016827713,1,0.9825529016827713,CMN_M_021,2681,1.0277283,8.0,0.02
Single talker,CMN_M_021,5,HT1_S004,dirty,0.9782094888267653,1,0.9782094888267653,CMN_M_021,599,1.0277283,8.0,0.02
Talker-specific,CMN_M_043,4,HT1_S004,shoes,1.0,1,1.0,CMN_M_043,2268,1.0027552,8.0,0.02
Talker-specific,CMN_M_043,4,HT1_S004,were,1.0,1,1.0,CMN_M_043,2800,1.0027552,8.0,0.02
Talker-specific,CMN_M_043,4,HT1_S004,very,1.0,1,1.0,CMN_M_043,2715,1.0027552,8.0,0.02
Talker-specific,CMN_M_043,4,HT1_S004,dirty,1.0,1,1.0,CMN_M_043,616,1.0027552,8.0,0.02
Single talker,CMN_M_016,5,HT1_S004,shoes,0.9816096025626582,1,0.9816096025626582,CMN_M_016,2247,0.9234932,8.0,0.02
Single talker,CMN_M_016,5,HT1_S004,were,0.9757014319484033,1,0.9757014319484033,CMN_M_016,2779,0.9234932,8.0,0.02
Single talker,CMN_M_016,5,HT1_S004,very,0.9812521244296649,1,0.9812521244296649,CMN_M_016,2673,0.9234932,8.0,0.02
Single talker,CMN_M_016,5,HT1_S004,dirty,0.9789069310023094,1,0.9789069310023094,CMN_M_016,595,0.9234932,8.0,0.02
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035, CMN_M_032",4,HT1_S004,shoes,0.9854491029700089,1,0.9854491029700089,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2241,0.9422464,8.0,0.02
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035, CMN_M_032",4,HT1_S004,were,0.9841815235042073,1,0.9841815235042073,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2773,0.9422464,8.0,0.02
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035, CMN_M_032",4,HT1_S004,very,0.9876364015985567,1,0.9876364015985567,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2661,0.9422464,8.0,0.02
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035, CMN_M_032",4,HT1_S004,dirty,0.9799618359723955,1,0.9799618359723955,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",589,0.9422464,8.0,0.02
Talker-specific,CMN_M_037,6,HT1_S004,shoes,1.0,1,1.0,CMN_M_037,2267,0.79491776,8.0,0.02
Talker-specific,CMN_M_037,6,HT1_S004,were,1.0,1,1.0,CMN_M_037,2799,0.79491776,8.0,0.02
Talker-specific,CMN_M_037,6,HT1_S004,very,1.0,1,1.0,CMN_M_037,2713,0.79491776,8.0,0.02
Talker-specific,CMN_M_037,6,HT1_S004,dirty,1.0,1,1.0,CMN_M_037,615,0.79491776,8.0,0.02
Single talker,CMN_M_032,5,HT1_S004,shoes,0.9801273383425463,1,0.9801273383425463,CMN_M_032,2254,0.992998,8.0,0.02
Single talker,CMN_M_032,5,HT1_S004,were,0.965031001126257,1,0.965031001126257,CMN_M_032,2786,0.992998,8.0,0.02
Single talker,CMN_M_032,5,HT1_S004,very,0.9732556336015864,1,0.9732556336015864,CMN_M_032,2687,0.992998,8.0,0.02
Single talker,CMN_M_032,5,HT1_S004,dirty,0.973201193291584,1,0.973201193291584,CMN_M_032,602,0.992998,8.0,0.02
Single talker,CMN_M_021,4,HT1_S004,shoes,0.9814910282982316,1,0.9814910282982316,CMN_M_021,2250,1.0277283,8.0,0.02
Single talker,CMN_M_021,4,HT1_S004,were,0.9841815235042073,1,0.9841815235042073,CMN_M_021,2782,1.0277283,8.0,0.02
Single talker,CMN_M_021,4,HT1_S004,very,0.9876364015985567,1,0.9876364015985567,CMN_M_021,2679,1.0277283,8.0,0.02
Single talker,CMN_M_021,4,HT1_S004,dirty,0.9796079484023461,1,0.9796079484023461,CMN_M_021,598,1.0277283,8.0,0.02
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",3,HT1_S004,shoes,0.9918731535455303,1,0.9918731535455303,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2244,0.94555897,8.0,0.02
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",3,HT1_S004,were,0.9852628564211356,1,0.9852628564211356,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2776,0.94555897,8.0,0.02
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",3,HT1_S004,very,0.9791108408908626,1,0.9791108408908626,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2667,0.94555897,8.0,0.02
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",3,HT1_S004,dirty,0.9875332268826176,1,0.9875332268826176,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",592,0.94555897,8.0,0.02
Talker-specific,CMN_M_035,5,HT1_S004,shoes,1.0,1,1.0,CMN_M_035,2266,0.89423186,8.0,0.02
Talker-specific,CMN_M_035,5,HT1_S004,were,1.0,1,1.0,CMN_M_035,2798,0.89423186,8.0,0.02
Talker-specific,CMN_M_035,5,HT1_S004,very,1.0,1,1.0,CMN_M_035,2711,0.89423186,8.0,0.02
Talker-specific,CMN_M_035,5,HT1_S004,dirty,1.0,1,1.0,CMN_M_035,614,0.89423186,8.0,0.02
Single talker,CMN_M_043,5,HT1_S004,shoes,0.9854491029700089,0,0.9854491029700089,CMN_M_043,2263,1.0027552,8.0,0.02
Single talker,CMN_M_043,5,HT1_S004,were,0.9836534876123051,1,0.9836534876123051,CMN_M_043,2795,1.0027552,8.0,0.02
Single talker,CMN_M_043,5,HT1_S004,very,0.9839466984364958,0,0.9839466984364958,CMN_M_043,2705,1.0027552,8.0,0.02
Single talker,CMN_M_043,5,HT1_S004,dirty,0.9766986277833901,1,0.9766986277833901,CMN_M_043,611,1.0027552,8.0,0.02
Single talker,CMN_M_032,4,HT1_S004,shoes,0.982108126033446,1,0.982108126033446,CMN_M_032,2253,0.992998,8.0,0.02
Single talker,CMN_M_032,4,HT1_S004,were,0.9685853162209569,1,0.9685853162209569,CMN_M_032,2785,0.992998,8.0,0.02
Single talker,CMN_M_032,4,HT1_S004,very,0.961305438536408,1,0.961305438536408,CMN_M_032,2685,0.992998,8.0,0.02
Single talker,CMN_M_032,4,HT1_S004,dirty,0.9773555117287211,1,0.9773555117287211,CMN_M_032,601,0.992998,8.0,0.02
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",3,HT1_S004,shoes,0.9918731535455303,1,0.9918731535455303,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2244,0.94555897,8.0,0.02
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",3,HT1_S004,were,0.9852628564211356,1,0.9852628564211356,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2776,0.94555897,8.0,0.02
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",3,HT1_S004,very,0.9791108408908626,1,0.9791108408908626,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2667,0.94555897,8.0,0.02
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",3,HT1_S004,dirty,0.9875332268826176,1,0.9875332268826176,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",592,0.94555897,8.0,0.02
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",3,HT1_S004,shoes,0.9918731535455303,1,0.9918731535455303,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2244,0.94555897,8.0,0.02
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",3,HT1_S004,were,0.9852628564211356,1,0.9852628564211356,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2776,0.94555897,8.0,0.02
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",3,HT1_S004,very,0.9791108408908626,1,0.9791108408908626,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2667,0.94555897,8.0,0.02
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",3,HT1_S004,dirty,0.9875332268826176,1,0.9875332268826176,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",592,0.94555897,8.0,0.02
Single talker,CMN_M_043,6,HT1_S004,shoes,0.9799946432666576,1,0.9799946432666576,CMN_M_043,2264,1.0027552,8.0,0.02
Single talker,CMN_M_043,6,HT1_S004,were,0.9610005797690374,1,0.9610005797690374,CMN_M_043,2796,1.0027552,8.0,0.02
Single talker,CMN_M_043,6,HT1_S004,very,0.9589252200671249,1,0.9589252200671249,CMN_M_043,2707,1.0027552,8.0,0.02
Single talker,CMN_M_043,6,HT1_S004,dirty,0.967231255431065,1,0.967231255431065,CMN_M_043,612,1.0027552,8.0,0.02
Talker-specific,CMN_M_032,3,HT1_S004,shoes,1.0,1,1.0,CMN_M_032,2265,0.992998,8.0,0.02
Talker-specific,CMN_M_032,3,HT1_S004,were,1.0,1,1.0,CMN_M_032,2797,0.992998,8.0,0.02
Talker-specific,CMN_M_032,3,HT1_S004,very,1.0,1,1.0,CMN_M_032,2709,0.992998,8.0,0.02
Talker-specific,CMN_M_032,3,HT1_S004,dirty,1.0,1,1.0,CMN_M_032,613,0.992998,8.0,0.02
Talker-specific,CMN_M_035,5,HT1_S004,shoes,1.0,1,1.0,CMN_M_035,2266,0.89423186,8.0,0.02
Talker-specific,CMN_M_035,5,HT1_S004,were,1.0,1,1.0,CMN_M_035,2798,0.89423186,8.0,0.02
Talker-specific,CMN_M_035,5,HT1_S004,very,1.0,1,1.0,CMN_M_035,2711,0.89423186,8.0,0.02
Talker-specific,CMN_M_035,5,HT1_S004,dirty,1.0,1,1.0,CMN_M_035,614,0.89423186,8.0,0.02
Single talker,CMN_M_032,5,HT1_S004,shoes,0.9801273383425463,1,0.9801273383425463,CMN_M_032,2254,0.992998,8.0,0.02
Single talker,CMN_M_032,5,HT1_S004,were,0.965031001126257,1,0.965031001126257,CMN_M_032,2786,0.992998,8.0,0.02
Single talker,CMN_M_032,5,HT1_S004,very,0.9732556336015864,1,0.9732556336015864,CMN_M_032,2687,0.992998,8.0,0.02
Single talker,CMN_M_032,5,HT1_S004,dirty,0.973201193291584,1,0.973201193291584,CMN_M_032,602,0.992998,8.0,0.02
Single talker,CMN_M_043,6,HT1_S004,shoes,0.9799946432666576,1,0.9799946432666576,CMN_M_043,2264,1.0027552,8.0,0.02
Single talker,CMN_M_043,6,HT1_S004,were,0.9610005797690374,1,0.9610005797690374,CMN_M_043,2796,1.0027552,8.0,0.02
Single talker,CMN_M_043,6,HT1_S004,very,0.9589252200671249,1,0.9589252200671249,CMN_M_043,2707,1.0027552,8.0,0.02
Single talker,CMN_M_043,6,HT1_S004,dirty,0.967231255431065,1,0.967231255431065,CMN_M_043,612,1.0027552,8.0,0.02
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",3,HT1_S004,shoes,0.9918731535455303,1,0.9918731535455303,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2244,0.94555897,8.0,0.02
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",3,HT1_S004,were,0.9852628564211356,1,0.9852628564211356,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2776,0.94555897,8.0,0.02
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",3,HT1_S004,very,0.9791108408908626,1,0.9791108408908626,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2667,0.94555897,8.0,0.02
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",3,HT1_S004,dirty,0.9875332268826176,1,0.9875332268826176,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",592,0.94555897,8.0,0.02
Single talker,CMN_M_035,3,HT1_S004,shoes,0.9801273383425463,1,0.9801273383425463,CMN_M_035,2256,0.89423186,8.0,0.02
Single talker,CMN_M_035,3,HT1_S004,were,0.965031001126257,1,0.965031001126257,CMN_M_035,2788,0.89423186,8.0,0.02
Single talker,CMN_M_035,3,HT1_S004,very,0.9732556336015864,1,0.9732556336015864,CMN_M_035,2691,0.89423186,8.0,0.02
Single talker,CMN_M_035,3,HT1_S004,dirty,0.973201193291584,1,0.973201193291584,CMN_M_035,604,0.89423186,8.0,0.02
Single talker,CMN_M_037,4,HT1_S004,shoes,0.9799946432666576,0,0.9799946432666576,CMN_M_037,2260,0.79491776,8.0,0.02
Single talker,CMN_M_037,4,HT1_S004,were,0.9610005797690374,0,0.9610005797690374,CMN_M_037,2792,0.79491776,8.0,0.02
Single talker,CMN_M_037,4,HT1_S004,very,0.9589252200671249,0,0.9589252200671249,CMN_M_037,2699,0.79491776,8.0,0.02
Single talker,CMN_M_037,4,HT1_S004,dirty,0.967231255431065,0,0.967231255431065,CMN_M_037,608,0.79491776,8.0,0.02
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_032",5,HT1_S004,shoes,0.9855836536248953,1,0.9855836536248953,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",2243,0.9607805,8.0,0.02
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_032",5,HT1_S004,were,0.9859629530058265,1,0.9859629530058265,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",2775,0.9607805,8.0,0.02
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_032",5,HT1_S004,very,0.9839466984364958,1,0.9839466984364958,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",2665,0.9607805,8.0,0.02
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_032",5,HT1_S004,dirty,0.9789069310023094,1,0.9789069310023094,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",591,0.9607805,8.0,0.02
Single talker,CMN_M_037,5,HT1_S004,shoes,0.978435456625094,1,0.978435456625094,CMN_M_037,2261,0.79491776,8.0,0.02
Single talker,CMN_M_037,5,HT1_S004,were,0.9769411597125501,1,0.9769411597125501,CMN_M_037,2793,0.79491776,8.0,0.02
Single talker,CMN_M_037,5,HT1_S004,very,0.9706657052438409,1,0.9706657052438409,CMN_M_037,2701,0.79491776,8.0,0.02
Single talker,CMN_M_037,5,HT1_S004,dirty,0.9707387533896686,1,0.9707387533896686,CMN_M_037,609,0.79491776,8.0,0.02
Talker-specific,CMN_M_032,3,HT1_S004,shoes,1.0,1,1.0,CMN_M_032,2265,0.992998,8.0,0.02
Talker-specific,CMN_M_032,3,HT1_S004,were,1.0,1,1.0,CMN_M_032,2797,0.992998,8.0,0.02
Talker-specific,CMN_M_032,3,HT1_S004,very,1.0,1,1.0,CMN_M_032,2709,0.992998,8.0,0.02
Talker-specific,CMN_M_032,3,HT1_S004,dirty,1.0,1,1.0,CMN_M_032,613,0.992998,8.0,0.02
Single talker,CMN_M_021,6,HT1_S004,shoes,0.9863449717515599,1,0.9863449717515599,CMN_M_021,2252,1.0277283,8.0,0.02
Single talker,CMN_M_021,6,HT1_S004,were,0.9697977075955813,1,0.9697977075955813,CMN_M_021,2784,1.0277283,8.0,0.02
Single talker,CMN_M_021,6,HT1_S004,very,0.9666580055486472,1,0.9666580055486472,CMN_M_021,2683,1.0277283,8.0,0.02
Single talker,CMN_M_021,6,HT1_S004,dirty,0.9720648376539412,1,0.9720648376539412,CMN_M_021,600,1.0277283,8.0,0.02
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_043, CMN_M_037, CMN_M_035",3,HT1_S004,shoes,0.9918731535455303,1,0.9918731535455303,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2244,0.94555897,8.0,0.02
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_043, CMN_M_037, CMN_M_035",3,HT1_S004,were,0.9852628564211356,1,0.9852628564211356,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2776,0.94555897,8.0,0.02
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_043, CMN_M_037, CMN_M_035",3,HT1_S004,very,0.9791108408908626,1,0.9791108408908626,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2667,0.94555897,8.0,0.02
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_043, CMN_M_037, CMN_M_035",3,HT1_S004,dirty,0.9875332268826176,1,0.9875332268826176,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",592,0.94555897,8.0,0.02
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_037, CMN_M_032, CMN_M_035",4,HT1_S004,shoes,0.9854491029700089,1,0.9854491029700089,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2241,0.9422464,8.0,0.02
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_037, CMN_M_032, CMN_M_035",4,HT1_S004,were,0.9841815235042073,1,0.9841815235042073,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2773,0.9422464,8.0,0.02
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_037, CMN_M_032, CMN_M_035",4,HT1_S004,very,0.9876364015985567,1,0.9876364015985567,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2661,0.9422464,8.0,0.02
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_037, CMN_M_032, CMN_M_035",4,HT1_S004,dirty,0.9799618359723955,1,0.9799618359723955,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",589,0.9422464,8.0,0.02
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037, CMN_M_016",3,HT1_S004,shoes,0.9918731535455303,1,0.9918731535455303,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2244,0.94555897,8.0,0.02
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037, CMN_M_016",3,HT1_S004,were,0.9852628564211356,1,0.9852628564211356,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2776,0.94555897,8.0,0.02
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037, CMN_M_016",3,HT1_S004,very,0.9791108408908626,1,0.9791108408908626,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2667,0.94555897,8.0,0.02
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037, CMN_M_016",3,HT1_S004,dirty,0.9875332268826176,0,0.9875332268826176,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",592,0.94555897,8.0,0.02
Single talker,CMN_M_037,5,HT1_S004,shoes,0.978435456625094,1,0.978435456625094,CMN_M_037,2261,0.79491776,8.0,0.02
Single talker,CMN_M_037,5,HT1_S004,were,0.9769411597125501,1,0.9769411597125501,CMN_M_037,2793,0.79491776,8.0,0.02
Single talker,CMN_M_037,5,HT1_S004,very,0.9706657052438409,1,0.9706657052438409,CMN_M_037,2701,0.79491776,8.0,0.02
Single talker,CMN_M_037,5,HT1_S004,dirty,0.9707387533896686,1,0.9707387533896686,CMN_M_037,609,0.79491776,8.0,0.02
Single talker,CMN_M_035,4,HT1_S004,shoes,0.9854491029700089,1,0.9854491029700089,CMN_M_035,2257,0.89423186,8.0,0.02
Single talker,CMN_M_035,4,HT1_S004,were,0.9836534876123051,1,0.9836534876123051,CMN_M_035,2789,0.89423186,8.0,0.02
Single talker,CMN_M_035,4,HT1_S004,very,0.9839466984364958,1,0.9839466984364958,CMN_M_035,2693,0.89423186,8.0,0.02
Single talker,CMN_M_035,4,HT1_S004,dirty,0.9766986277833901,1,0.9766986277833901,CMN_M_035,605,0.89423186,8.0,0.02
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_032, CMN_M_021, CMN_M_016",6,HT1_S004,shoes,0.9921388868168876,1,0.9921388868168876,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",2242,0.9779411,8.0,0.02
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_032, CMN_M_021, CMN_M_016",6,HT1_S004,were,0.9864071634600182,1,0.9864071634600182,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",2774,0.9779411,8.0,0.02
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_032, CMN_M_021, CMN_M_016",6,HT1_S004,very,0.9797068655451756,1,0.9797068655451756,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",2663,0.9779411,8.0,0.02
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_032, CMN_M_021, CMN_M_016",6,HT1_S004,dirty,0.9816789539699675,1,0.9816789539699675,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",590,0.9779411,8.0,0.02
