layer,fold,type,method,alpha,tau,z_train,z_test,poll_train,poll_test,optimism
tr_14,1,regularized,BetweenWord,0.1,3.999995423700772,-4.489551692365216,-6.783340246616749,-0.24245757450998373,-0.3049558357593343,0.2577698856208639
tr_14,2,regularized,BetweenWord,0.1,3.999995423700772,-5.955588185756631,-5.034336786239412,-0.2438147109459033,-0.2932388355001646,0.20271182309925245
tr_14,3,regularized,BetweenWord,0.1,3.999995423700772,-8.498227578476163,-1.0056646054464249,-0.2427228382427125,-0.30466844460957193,0.25521128055084974
tr_14,1,corrected_mean,BetweenWord,0.1,3.999995423700772,-4.489551692365216,-6.783340246616749,-0.24245757450998373,-0.3049558357593343,0.2577698856208639
tr_14,2,corrected_mean,BetweenWord,0.1,3.999995423700772,-5.955588185756631,-5.034336786239412,-0.2438147109459033,-0.2932388355001646,0.20271182309925245
tr_14,3,corrected_mean,BetweenWord,0.1,3.999995423700772,-8.498227578476163,-1.0056646054464249,-0.2427228382427125,-0.30466844460957193,0.25521128055084974
tr_16,1,regularized,BetweenWord,0.1,3.999995423700772,-5.130353251913534,-2.152018675295006,-0.2421175718435933,-0.3088098309354268,0.27545402253957985
tr_16,2,regularized,BetweenWord,0.1,3.999995423700772,-3.404652451662793,-4.46513821686426,-0.24489460527020399,-0.2936120611164262,0.1989323357795893
tr_16,3,regularized,BetweenWord,0.1,3.999995423700772,-4.864353493907244,-2.1013401158967535,-0.2449307998007783,-0.304346553870044,0.24258179909424724
tr_16,1,corrected_mean,BetweenWord,0.1,3.999995423700772,-5.130353251913534,-2.152018675295006,-0.2421175718435933,-0.3088098309354268,0.27545402253957985
tr_16,2,corrected_mean,BetweenWord,0.1,3.999995423700772,-3.404652451662793,-4.46513821686426,-0.24489460527020399,-0.2936120611164262,0.1989323357795893
tr_16,3,corrected_mean,BetweenWord,0.1,3.999995423700772,-4.864353493907244,-2.1013401158967535,-0.2449307998007783,-0.304346553870044,0.24258179909424724
tr_18,1,regularized,BetweenWord,0.1,3.999995423700772,-6.691527898685308,-5.040247905142428,-0.2413501999384628,-0.30695422613244805,0.2718208901865934
tr_18,2,regularized,BetweenWord,0.1,3.999995423700772,-5.424911116954459,-7.071147417346739,-0.24410253121653788,-0.2910509344327945,0.19233066933914647
tr_18,3,regularized,BetweenWord,0.1,3.999995423700772,-8.485814926369528,-2.2716745390002218,-0.2427726786422645,-0.3042979677240585,0.2534275661737621
tr_18,1,corrected_mean,BetweenWord,0.1,3.999995423700772,-6.691527898685308,-5.040247905142428,-0.2413501999384628,-0.30695422613244805,0.2718208901865934
tr_18,2,corrected_mean,BetweenWord,0.1,3.999995423700772,-5.424911116954459,-7.071147417346739,-0.24410253121653788,-0.2910509344327945,0.19233066933914647
tr_18,3,corrected_mean,BetweenWord,0.1,3.999995423700772,-8.485814926369528,-2.2716745390002218,-0.2427726786422645,-0.3042979677240585,0.2534275661737621
tr_20,1,regularized,BetweenWord,0.1,3.999995423700772,-6.062347843528145,-6.993498625810697,-0.24173854242143014,-0.30491916037080014,0.2613593071113389
tr_20,2,regularized,BetweenWord,0.1,3.999995423700772,-6.368609380672753,-6.893890787383786,-0.24362741723130985,-0.29137213316964755,0.19597431389672748
tr_20,3,regularized,BetweenWord,0.1,3.999995423700772,-9.852622177188357,-1.6776436077989039,-0.24171875238142126,-0.30450946253010264,0.2597676412362102
tr_20,1,corrected_mean,BetweenWord,0.1,3.999995423700772,-6.062347843528145,-6.993498625810697,-0.24173854242143014,-0.30491916037080014,0.2613593071113389
tr_20,2,corrected_mean,BetweenWord,0.1,3.999995423700772,-6.368609380672753,-6.893890787383786,-0.24362741723130985,-0.29137213316964755,0.19597431389672748
tr_20,3,corrected_mean,BetweenWord,0.1,3.999995423700772,-9.852622177188357,-1.6776436077989039,-0.24171875238142126,-0.30450946253010264,0.2597676412362102
tr_22,1,regularized,BetweenWord,0.1,3.999995423700772,-5.169503244279355,-6.843854734006916,-0.24217605007967435,-0.30506015026613903,0.2596627542887755
tr_22,2,regularized,BetweenWord,0.1,3.999995423700772,-5.846864142612579,-6.085786980207649,-0.2439004810021887,-0.29226717471864677,0.19830503620869877
tr_22,3,regularized,BetweenWord,0.1,3.999995423700772,-9.10116696514674,-1.0067351344886144,-0.2423219270851415,-0.3046690158086145,0.2572903305674311
tr_22,1,corrected_mean,BetweenWord,0.1,3.999995423700772,-5.169503244279355,-6.843854734006916,-0.24217605007967435,-0.30506015026613903,0.2596627542887755
