layer,fold,type,method,alpha,tau,z_train,z_test,poll_train,poll_test,optimism
tr_6,2,corrected_mean,BetweenPhoneme,0.1,0.5000152712453736,5.234195725110828,5.518409173531217,-0.24417662857211656,-0.29276133783200015,0.19897362636217372
tr_6,3,corrected_mean,BetweenPhoneme,0.1,0.5000152712453736,6.274990573064734,3.6317998724987044,-0.24422677295441186,-0.30355852703653635,0.24293714142961526
tr_8,1,regularized,BetweenPhoneme,0.1,3.999995423700772,-4.228412537485552,0.10836610522160202,-0.2425771757216874,-0.30922489258975333,0.2747485070257883
tr_8,2,regularized,BetweenPhoneme,0.1,3.999995423700772,-2.1780542415370476,-2.7445856849715535,-0.24521759009489452,-0.2948811316309527,0.20252846264755858
tr_8,3,regularized,BetweenPhoneme,0.1,3.999995423700772,-1.80387226612851,-3.154250140864203,-0.24588241634760308,-0.3038813593282154,0.23588080775413986
tr_8,1,corrected_mean,BetweenPhoneme,0.1,3.999995423700772,-4.228412537485552,0.10836610522160202,-0.2425771757216874,-0.30922489258975333,0.2747485070257883
tr_8,2,corrected_mean,BetweenPhoneme,0.1,3.999995423700772,-2.1780542415370476,-2.7445856849715535,-0.24521759009489452,-0.2948811316309527,0.20252846264755858
tr_8,3,corrected_mean,BetweenPhoneme,0.1,3.999995423700772,-1.80387226612851,-3.154250140864203,-0.24588241634760308,-0.3038813593282154,0.23588080775413986
tr_10,1,regularized,BetweenPhoneme,0.1,3.999995423700772,-3.021963607316263,0.6651651714517743,-0.24295943404310383,-0.3091866423084219,0.27258545660576655
tr_10,2,regularized,BetweenPhoneme,0.1,3.999995423700772,-0.6246490814582436,-2.6355417022969636,-0.2454113783014337,-0.2949254876823618,0.20175963202533737
tr_10,3,regularized,BetweenPhoneme,0.1,3.999995423700772,-1.3104129682259755,-1.5000807394265883,-0.24595022466473834,-0.30455820685314455,0.23829204575151902
tr_10,1,corrected_mean,BetweenPhoneme,0.1,3.999995423700772,-3.021963607316263,0.6651651714517743,-0.24295943404310383,-0.3091866423084219,0.27258545660576655
tr_10,2,corrected_mean,BetweenPhoneme,0.1,3.999995423700772,-0.6246490814582436,-2.6355417022969636,-0.2454113783014337,-0.2949254876823618,0.20175963202533737
tr_10,3,corrected_mean,BetweenPhoneme,0.1,3.999995423700772,-1.3104129682259755,-1.5000807394265883,-0.24595022466473834,-0.30455820685314455,0.23829204575151902
tr_12,1,regularized,BetweenPhoneme,0.1,3.999995423700772,-3.0141734990539613,-0.5217340258471016,-0.24296299187902679,-0.3092018127486793,0.2726292607667317
tr_12,2,regularized,BetweenPhoneme,0.1,3.999995423700772,-1.3287126057828913,-3.0049513110819834,-0.24534975055168773,-0.2947454008433355,0.20132749342755746
tr_12,3,regularized,BetweenPhoneme,0.1,3.999995423700772,-2.4632372890936005,-1.0690449858220992,-0.2457570149902626,-0.3046571282365764,0.2396680853592219
tr_12,1,corrected_mean,BetweenPhoneme,0.1,3.999995423700772,-3.0141734990539613,-0.5217340258471016,-0.24296299187902679,-0.3092018127486793,0.2726292607667317
tr_12,2,corrected_mean,BetweenPhoneme,0.1,3.999995423700772,-1.3287126057828913,-3.0049513110819834,-0.24534975055168773,-0.2947454008433355,0.20132749342755746
tr_12,3,corrected_mean,BetweenPhoneme,0.1,3.999995423700772,-2.4632372890936005,-1.0690449858220992,-0.2457570149902626,-0.3046571282365764,0.2396680853592219
tr_14,1,regularized,BetweenPhoneme,0.1,3.999995423700772,-5.284918392456306,1.9767634862656107,-0.24210741230057017,-0.3088797842206218,0.2757964792798472
tr_14,2,regularized,BetweenPhoneme,0.1,3.999995423700772,-0.994837401914236,-4.055323996618056,-0.24538438701499746,-0.2940693400188394,0.1984028144417615
tr_14,3,regularized,BetweenPhoneme,0.1,3.999995423700772,-1.33120158127046,-3.1244036881292887,-0.24594757176990584,-0.30387949084478,0.23554580619755772
tr_14,1,corrected_mean,BetweenPhoneme,0.1,3.999995423700772,-5.284918392456306,1.9767634862656107,-0.24210741230057017,-0.3088797842206218,0.2757964792798472
tr_14,2,corrected_mean,BetweenPhoneme,0.1,3.999995423700772,-0.994837401914236,-4.055323996618056,-0.24538438701499746,-0.2940693400188394,0.1984028144417615
