layer,fold,type,method,alpha,tau,z_train,z_test,poll_train,poll_test,optimism
tr_10,3,regularized,WithinWord,0.1,3.999995423700772,-2.581442202099748,-0.10006310043041167,-0.26824753215406755,-0.3595368814095157,0.34031757355745673
tr_10,1,corrected_mean,WithinWord,0.1,2.833334580484322,-2.0277947007616697,-0.1524240949022022,-0.2784975448636695,-0.3257656098798723,0.1697252485272052
tr_10,2,corrected_mean,WithinWord,0.1,2.833334580484322,0.3454096538069611,-2.567930656320959,-0.2881004885984881,-0.29521747380660185,0.024703134808050854
tr_10,3,corrected_mean,WithinWord,0.1,2.833334580484322,-2.5005340685524358,-0.16421670908239944,-0.26828358513114436,-0.3595338644628028,0.3401262111770751
tr_12,1,regularized,WithinWord,0.1,3.999995423700772,-1.0125815558197282,1.560665646111659,-0.27877436057609367,-0.32534050207983356,0.16703882454437302
tr_12,2,regularized,WithinWord,0.1,1.579278599484715,1.861895486629636,-1.6441226853590338,-0.28779941079848764,-0.295927941771039,0.0282437373655459
tr_12,3,regularized,WithinWord,0.1,3.999995423700772,-0.7099249563388284,1.2552668887043918,-0.2687955024954333,-0.35925604409302303,0.3365403838895205
tr_12,1,corrected_mean,WithinWord,0.1,3.193089815628753,-1.030102413167261,1.4613043615831982,-0.27877120885138296,-0.32539374348010336,0.1672430048311609
tr_12,2,corrected_mean,WithinWord,0.1,3.193089815628753,2.168479777933205,-1.7845238462952862,-0.2876883247070471,-0.2958394456208201,0.028333165491068492
tr_12,3,corrected_mean,WithinWord,0.1,3.193089815628753,-0.8180165530113181,1.2498255694039428,-0.2687810764322981,-0.3592584910561504,0.3366212228361329
tr_14,1,regularized,WithinWord,0.1,1.8511273275511126,0.019540282786710814,0.34434243348793997,-0.2788654056818125,-0.32574901990432625,0.1681227332873562
tr_14,2,regularized,WithinWord,0.1,1.3216436417670816,1.8941794828204648,-1.6930700894156159,-0.2877917681365205,-0.2958913204827875,0.02814379437852706
tr_14,3,regularized,WithinWord,0.1,3.999995423700772,-0.5173372599268129,1.7833006454580873,-0.26881598147117747,-0.35897496563503334,0.33539294676764875
tr_14,1,corrected_mean,WithinWord,0.1,2.390922131006322,0.17688043439404982,0.39240822649004126,-0.2788626471046792,-0.3257428785642823,0.168112265828149
tr_14,2,corrected_mean,WithinWord,0.1,2.390922131006322,2.073101519556701,-1.1974026818257668,-0.2877306439547927,-0.2961456263350571,0.02924604159154673
tr_14,3,corrected_mean,WithinWord,0.1,2.390922131006322,-0.8111203662382389,1.697369962618623,-0.26878133608661,-0.3590266973074166,0.33575754378915157
tr_16,1,regularized,WithinWord,0.1,3.999995423700772,-2.0221338393050314,2.2746916176146907,-0.2784978192107561,-0.3248640219802842,0.1664867714258113
tr_16,2,regularized,WithinWord,0.1,1.4670490283522497,2.1280534098644397,-1.4191779798017012,-0.28770392509410847,-0.29603861024717043,0.02896966091211884
tr_16,3,regularized,WithinWord,0.1,3.999995423700772,-0.6900225052651653,0.43395428645979084,-0.26879758232798906,-0.3595052483695506,0.33745714993403214
tr_16,1,corrected_mean,WithinWord,0.1,3.155679958584598,-1.9474778861061381,2.15265910682755,-0.27852446670149217,-0.3249558749542397,0.16670495343775413
tr_16,2,corrected_mean,WithinWord,0.1,3.155679958584598,2.350241705431792,-1.8478724185757995,-0.2876216250266648,-0.29579770642126946,0.02842651832540998
tr_16,3,corrected_mean,WithinWord,0.1,3.155679958584598,-0.6739678998483912,0.4426692126262085,-0.26879950027163746,-0.3595038720062683,0.33744248647400327
tr_18,1,regularized,WithinWord,0.1,3.999995423700772,-1.316158509813585,1.7152596169655523,-0.2787078078278512,-0.32522768959656734,0.1669127324823636
tr_18,2,regularized,WithinWord,0.1,1.7597305055025956,1.5912171552830625,-0.4231705192791728,-0.2878819354294929,-0.296368107103306,0.029477958251018874
tr_18,3,regularized,WithinWord,0.1,0.5000605770309942,0.3278893896788436,-0.24529613100747916,-0.26883016888163797,-0.35952782522269244,0.33737901039294194
