layer,fold,type,method,alpha,tau,z_train,z_test,poll_train,poll_test,optimism
tr_4,2,corrected_mean,BetweenWord,0.1,3.2374575889212305,-3.4589582869439406,2.2989396327183056,-0.2870705302242789,-0.2954543288214061,0.029204664758089895
tr_4,3,corrected_mean,BetweenWord,0.1,3.2374575889212305,-0.6986605990827026,-1.28749165688375,-0.26879680153970426,-0.359246874732592,0.3364998120319049
tr_6,1,regularized,BetweenWord,0.1,1.7188950005318833,1.6140492797090027,-2.5445642060813127,-0.27863099419005627,-0.3246651820984962,0.16521560367774332
tr_6,2,regularized,BetweenWord,0.1,3.999995423700772,-3.5996269552797884,3.487515710656499,-0.28698401820425856,-0.2941858016918921,0.025094719673580394
tr_6,3,regularized,BetweenWord,0.1,0.5000035936315779,2.8091630936600183,-1.973897616745865,-0.26812781388484347,-0.35885158718137333,0.3383601722702824
tr_6,1,corrected_mean,BetweenWord,0.1,2.0729646726214113,1.7069808867795815,-2.820715572074343,-0.27860295126783285,-0.3244158284982582,0.16443787483924913
tr_6,2,corrected_mean,BetweenWord,0.1,2.0729646726214113,-3.3870996003549543,3.532946421424323,-0.2871099151103405,-0.2941429072868199,0.02449581782564535
tr_6,3,corrected_mean,BetweenWord,0.1,2.0729646726214113,0.9949950639364231,-1.690588241267303,-0.2687519650913172,-0.35903553868439475,0.33593642212960473
tr_8,1,regularized,BetweenWord,0.1,0.715151711969462,1.3598867665054621,-0.5287498778301245,-0.2786988217095058,-0.3257212337584251,0.1687212445337565
tr_8,2,regularized,BetweenWord,0.1,3.999995423700772,-2.8463386320531567,2.988267560789224,-0.2873992251550676,-0.29476752755780433,0.025637864537599652
tr_8,3,regularized,BetweenWord,0.1,0.5000826945308345,2.058223360869632,-0.5607413853440361,-0.2684565346396759,-0.359482958465442,0.3390732281780451
tr_8,1,corrected_mean,BetweenWord,0.1,1.7384099434003562,1.2592125459717962,-1.7775584969224383,-0.2787229144989205,-0.3252228282576355,0.16683204480087724
tr_8,2,corrected_mean,BetweenWord,0.1,1.7384099434003562,-2.4852439612142967,2.9807208267643035,-0.28756660904760056,-0.2947937081214532,0.025131913255813255
tr_8,3,corrected_mean,BetweenWord,0.1,1.7384099434003562,1.392208028201989,-1.6321997513162179,-0.26866713820658206,-0.35906663132144817,0.3364739495805275
tr_10,1,regularized,BetweenWord,0.1,0.7460195492065401,2.265250198049973,-1.0118630342565473,-0.2784001193778549,-0.32559274253540776,0.16951365991873474
tr_10,2,regularized,BetweenWord,0.1,3.999995423700772,-2.882799913536814,3.940401691819263,-0.28737846839101444,-0.29338676047468243,0.020907245129767178
tr_10,3,regularized,BetweenWord,0.1,0.7119436856733637,2.329281753197325,-0.6415409110969458,-0.26835467937342566,-0.35946554247197826,0.3395165804870069
