layer,fold,type,method,alpha,tau,z_train,z_test,poll_train,poll_test,optimism
tr_4,1,corrected_mean,WithinPhoneme,0.1,1.666721002329626,-0.21255007087938002,2.4000239260637164,-0.2788614086882753,-0.3247462550857029,0.16454355091033718
tr_4,2,corrected_mean,WithinPhoneme,0.1,1.666721002329626,0.8123043762113591,2.5137189754397293,-0.2880523412748692,-0.2952868144269614,0.025115134006804932
tr_4,3,corrected_mean,WithinPhoneme,0.1,1.666721002329626,3.301286371922134,-0.51418631763652,-0.26786707803235527,-0.3594917422399665,0.3420527258543658
tr_6,1,regularized,WithinPhoneme,0.1,2.509412336472762,3.075597795471142e-07,2.198382063059521,-0.2788654396449379,-0.3249215391881609,0.16515527919796524
tr_6,2,regularized,WithinPhoneme,0.1,0.5000035472926025,0.5689941181362882,2.6955292540592155,-0.2880822878802999,-0.2951191036192747,0.02442640882489327
tr_6,3,regularized,WithinPhoneme,0.1,0.5001712933970295,3.8010643970464555,-0.9916659377738268,-0.2675429263391447,-0.3593644267025823,0.34320287073126393
tr_6,1,corrected_mean,WithinPhoneme,0.1,1.1698623923874647,-0.21238473649068434,2.403468453921815,-0.2788614110463219,-0.3247474704970246,0.1645478995409679
tr_6,2,corrected_mean,WithinPhoneme,0.1,1.1698623923874647,0.3937685756652772,2.9142586515251185,-0.2880973175855841,-0.2949105790327435,0.02364916655336573
tr_6,3,corrected_mean,WithinPhoneme,0.1,1.1698623923874647,3.76753847182486,-0.991809431217526,-0.2675738953951001,-0.3593640640572264,0.3430460528542544
tr_8,1,regularized,WithinPhoneme,0.1,3.999995423700772,-1.3603209929608187,2.4982655229562383,-0.2787011118459791,-0.32464564188878736,0.16485233854466624
tr_8,2,regularized,WithinPhoneme,0.1,0.8047687814176822,0.5246819036017164,1.4849520295346583,-0.2880866066288314,-0.29602160730284616,0.027543802771220646
tr_8,3,regularized,WithinPhoneme,0.1,0.7757305867997955,3.0664026538763998,-0.9390387041465225,-0.26799721652791514,-0.359382517820382,0.34099347178461453
tr_8,1,corrected_mean,WithinPhoneme,0.1,1.8601649306394166,-1.533535600656849,2.734728117765331,-0.2786566549724704,-0.32442077232205024,0.16423120184982154
tr_8,2,corrected_mean,WithinPhoneme,0.1,1.8601649306394166,0.5699858334890404,1.4862236613399074,-0.28808217531035313,-0.2960190061173697,0.027550579269495456
tr_8,3,corrected_mean,WithinPhoneme,0.1,1.8601649306394166,3.000717282416367,-0.745856374531432,-0.26803252163338237,-0.35944004057592616,0.34103144792098
tr_10,1,regularized,WithinPhoneme,0.1,3.999995423700772,-0.3092959612769259,2.616496495315639,-0.27885691467150153,-0.3245186689352499,0.16374617899483943
tr_10,2,regularized,WithinPhoneme,0.1,0.5002665105459269,2.3643165611304977,0.0969109875824999,-0.28760355528728987,-0.29639836642520756,0.030579632887821822
