layer,fold,type,method,alpha,tau,z_train,z_test,poll_train,poll_test,optimism
cnn_4,3,corrected_mean,Overall,0.1,0.6401678888858635,0.9444931197764788,0.2548320451866822,-0.26876170048390324,-0.3595271326070638,0.33771713737388237
cnn_5,1,regularized,Overall,0.1,3.999995423700772,-2.2227112381461875,-0.8879134923653986,-0.27842307778728276,-0.32563266817359576,0.1695606224940214
cnn_5,2,regularized,Overall,0.1,3.999995423700772,-1.9292794966833016,-1.4541564614439306,-0.28777964012881857,-0.29602863683291636,0.028664281810920664
cnn_5,3,regularized,Overall,0.1,3.999995423700772,-1.5714627768263554,-1.7035954630714494,-0.26862154028790436,-0.35902121271604454,0.3365317328284665
cnn_5,1,corrected_mean,Overall,0.1,3.999995423700772,-2.2227112381461875,-0.8879134923653986,-0.27842307778728276,-0.32563266817359576,0.1695606224940214
cnn_5,2,corrected_mean,Overall,0.1,3.999995423700772,-1.9292794966833016,-1.4541564614439306,-0.28777964012881857,-0.29602863683291636,0.028664281810920664
cnn_5,3,corrected_mean,Overall,0.1,3.999995423700772,-1.5714627768263554,-1.7035954630714494,-0.26862154028790436,-0.35902121271604454,0.3365317328284665
cnn_6,1,regularized,Overall,0.1,3.999995423700772,-1.1456059849503928,0.531874146473411,-0.2787469767989267,-0.3257209153786106,0.16851819926129072
cnn_6,2,regularized,Overall,0.1,3.999995423700772,-0.6971939370257234,-0.07143021112153553,-0.28806768053131515,-0.2963991047023724,0.02892175948266979
cnn_6,3,regularized,Overall,0.1,1.9001153600114988,0.2567707559641909,-1.5205579118541006,-0.2688339299171478,-0.3591181048141794,0.3358362351242508
cnn_6,1,corrected_mean,Overall,0.1,3.300035402471014,-1.2919705040223368,0.5694600827060008,-0.27871445364923186,-0.32571382280279754,0.16862910601943662
cnn_6,2,corrected_mean,Overall,0.1,3.300035402471014,-0.7285877498151632,-0.18784593564139895,-0.28806365194546946,-0.29639382568993305,0.028917823155420186
cnn_6,3,corrected_mean,Overall,0.1,3.300035402471014,0.5620197408312245,-1.26266312789571,-0.2688121240246654,-0.3592509261826664,0.33643870225772476
