layer,fold,type,method,alpha,tau,z_train,z_test,poll_train,poll_test,optimism
cnn_5,2,regularized,DTW_Phoneme,0.1,3.999995423700772,-2.056439253384118,-1.2248544525129563,-0.2877343091249011,-0.2961367034143722,0.029201920045703485
cnn_5,3,regularized,DTW_Phoneme,0.1,3.999995423700772,-1.2980110150835715,-2.0101191059937973,-0.2686906980277132,-0.35881706526252877,0.33542793962119133
cnn_5,1,corrected_mean,DTW_Phoneme,0.1,3.999995423700772,-2.476513625792971,-0.6047694704230954,-0.27831543273707954,-0.32570617747743125,0.17027709988731038
cnn_5,2,corrected_mean,DTW_Phoneme,0.1,3.999995423700772,-2.056439253384118,-1.2248544525129563,-0.2877343091249011,-0.2961367034143722,0.029201920045703485
cnn_5,3,corrected_mean,DTW_Phoneme,0.1,3.999995423700772,-1.2980110150835715,-2.0101191059937973,-0.2686906980277132,-0.35881706526252877,0.33542793962119133
cnn_6,1,regularized,DTW_Phoneme,0.1,3.999995423700772,-1.5659471931129456,0.7772131124626905,-0.27864299729384845,-0.32566597483109583,0.1687570762370833
cnn_6,2,regularized,DTW_Phoneme,0.1,3.999995423700772,-0.5307803729993888,-0.7143964637708904,-0.28808597804038955,-0.29630980797558676,0.02854644294434988
cnn_6,3,regularized,DTW_Phoneme,0.1,0.500223767289887,0.2946481688042232,-1.79640577045594,-0.26883209312715567,-0.3589448011113018,0.3352007081294548
cnn_6,1,corrected_mean,DTW_Phoneme,0.1,2.8334048715638107,-1.7015940252628567,0.852630670318246,-0.27860221632601545,-0.32564498879910425,0.16885282928991552
cnn_6,2,corrected_mean,DTW_Phoneme,0.1,2.8334048715638107,-0.5616661059165788,-0.7865712629833335,-0.2880829543664118,-0.29629051335549333,0.028490262490998945
cnn_6,3,corrected_mean,DTW_Phoneme,0.1,2.8334048715638107,0.29088573443837246,-1.1441702633651967,-0.2688322912256211,-0.3593026422881811,0.3365308187126656
