layer,fold,type,method,alpha,tau,z_train,z_test,poll_train,poll_test,optimism
tr_0,1,regularized,Sentence_Order,0.1,3.999995423700772,-1.6887119787831828,1.5957021584518123,-0.2786088724490926,-0.32532829220671666,0.16768819796347523
tr_0,2,regularized,Sentence_Order,0.1,1.1118916065359403,0.1028328900551547,-0.18802602801509816,-0.2881101573526352,-0.2963938009634622,0.028751654183049723
tr_0,3,regularized,Sentence_Order,0.1,0.5000985286030678,1.4104141704853952,-2.1786166228940185,-0.2686641618498956,-0.3586750298908387,0.33503116835967406
tr_0,1,corrected_mean,Sentence_Order,0.1,1.8706618529465933,-1.8424277614410256,1.7573475044170277,-0.27855948235312494,-0.3252352183072761,0.16756110960524093
tr_0,2,corrected_mean,Sentence_Order,0.1,1.8706618529465933,0.205596057814707,-0.2461803269062,-0.2881073494268563,-0.29638937840118273,0.028746330112030215
tr_0,3,corrected_mean,Sentence_Order,0.1,1.8706618529465933,1.2507714138315527,-1.7169579621612427,-0.2687012654350565,-0.3590057804104685,0.33607774354616143
tr_2,1,regularized,Sentence_Order,0.1,3.999995423700772,-0.9424744763046422,0.8263724236069906,-0.27878604625632575,-0.3256515191565498,0.16810551865689236
tr_2,2,regularized,Sentence_Order,0.1,0.5000121625231568,0.31243493703535835,-0.8606707672351859,-0.28810244306595173,-0.2962702713421544,0.028350430455506066
tr_2,3,regularized,Sentence_Order,0.1,1.1181498120752273,0.7510226157765517,-1.5591820668761127,-0.2687900595662101,-0.3591029999642145,0.3359980668323709
tr_2,1,corrected_mean,Sentence_Order,0.1,1.8727191327663855,-1.2093328926893483,0.9727815550882275,-0.27873468042050686,-0.32560608797115453,0.16815778890497646
tr_2,2,corrected_mean,Sentence_Order,0.1,1.8727191327663855,0.08851865359745147,-0.30200777024506403,-0.2881103999513975,-0.296384027341083,0.02871686475420958
tr_2,3,corrected_mean,Sentence_Order,0.1,1.8727191327663855,0.8755465319199195,-1.6338354187333979,-0.2687721936097056,-0.3590592729506165,0.33592418221663295
tr_4,1,regularized,Sentence_Order,0.1,1.8018598628329254,3.477854595678857e-07,0.6839705661725587,-0.27886543963553534,-0.32568863422311134,0.1679060504907737
