layer,fold,type,method,alpha,tau,z_train,z_test,poll_train,poll_test,optimism
tr_12,1,corrected_mean,WithinSentence,0.1,3.999995423700772,-0.3583160000706117,-2.9658712447653373,-0.27885394639668554,-0.32423727753978143,0.16274946698633247
tr_12,2,corrected_mean,WithinSentence,0.1,3.999995423700772,-0.7776727786453729,-0.7645244902498723,-0.2880571105064629,-0.29629653208335477,0.0286034306266744
tr_12,3,corrected_mean,WithinSentence,0.1,3.999995423700772,-2.7426845500218615,0.39141963147292197,-0.2681551009607811,-0.3595115092596291,0.34068495423553136
tr_14,1,regularized,WithinSentence,0.1,0.67058990741261,0.5558396620906176,-3.847477063705007,-0.2788379574154478,-0.3231162351230976,0.15879573253966447
tr_14,2,regularized,WithinSentence,0.1,3.999995423700772,-0.5803526697193321,-0.7623040922847668,-0.288081148205999,-0.2962976774228347,0.028521578964827893
tr_14,3,regularized,WithinSentence,0.1,3.999995423700772,-2.8025419798857327,0.9575264934843852,-0.2681399184632751,-0.3593762205018105,0.34025632051137983
tr_14,1,corrected_mean,WithinSentence,0.1,2.8901935849380513,0.5349137818863801,-3.0517234986750412,-0.27883994484378827,-0.32411488371925795,0.16236891346694826
tr_14,2,corrected_mean,WithinSentence,0.1,2.8901935849380513,-0.6562002741219712,-0.8160201155965336,-0.28807279537130037,-0.2962827439179764,0.028499562189113023
tr_14,3,corrected_mean,WithinSentence,0.1,2.8901935849380513,-2.931525520441241,0.9044949252213162,-0.26807366997363724,-0.35939371712624835,0.3406528032446889
tr_16,1,regularized,WithinSentence,0.1,1.1886484512410989,0.9054636822603553,-2.2307764383329536,-0.2787924842053556,-0.3249070214476325,0.16540810766013855
tr_16,2,regularized,WithinSentence,0.1,0.5000218418348636,0.6469042675212548,-0.7922296990061052,-0.28807399446406645,-0.29628968772819836,0.02851938537324899
tr_16,3,regularized,WithinSentence,0.1,3.999995423700772,-2.2310451423540605,0.9494766328872835,-0.2684020767850154,-0.3593787147852664,0.33895653524738356
tr_16,1,corrected_mean,WithinSentence,0.1,1.8962219055922447,1.0261614242647488,-2.4140691376655883,-0.27877173614289813,-0.3247553696836943,0.16495084536556098
tr_16,2,corrected_mean,WithinSentence,0.1,1.8962219055922447,0.05335332331284385,-0.859467533803793,-0.28811084235768336,-0.2962704311397166,0.028321005607637836
tr_16,3,corrected_mean,WithinSentence,0.1,1.8962219055922447,-2.246954114121132,1.0442029404705448,-0.26839532481499556,-0.35934530978727974,0.3388657571996675
tr_18,1,regularized,WithinSentence,0.1,1.3879179303008216,0.1995114605446847,-1.159854915427191,-0.278861882271926,-0.325531978509289,0.16735918102945924
tr_18,2,regularized,WithinSentence,0.1,3.999995423700772,-0.22599105414416285,0.06312035820141851,-0.28810654335591257,-0.2963992775825216,0.028783567807984838
tr_18,3,regularized,WithinSentence,0.1,3.999995423700772,-1.4363349205526281,0.324598035875918,-0.2686558865767148,-0.3595198467048282,0.33821689629036733
tr_18,1,corrected_mean,WithinSentence,0.1,3.1293029259007885,0.4577014820171536,-1.4131859564848972,-0.2788467209073394,-0.32541068064294365,0.16698765394869897
tr_18,2,corrected_mean,WithinSentence,0.1,3.1293029259007885,-0.17810659925933628,0.025857124153517357,-0.28810826912184734,-0.2963998702834127,0.028779462619514935
